ticker,cycle,entry,window,return_k0_c0,return_k0_c0_straddle,difference,u,g,theory,wing_gap,u_bin,g_bin
GLD,173,2022-10-24,holdout,-0.15206817555277152,-0.3369760589521069,0.1849078833993354,1.0941845966984625,1.1822187813517513,0.08147869950128683,0.1673929960623067,"(0.954, 1.099]","(1.181, 1.263]"
GLD,174,2022-11-21,holdout,0.035247376265700986,-0.05332493810524427,0.08857231437094526,1.0143904959772712,1.1872086058384712,0.14766153758812028,0.17160484225786585,"(0.954, 1.099]","(1.181, 1.263]"
GLD,175,2022-12-19,holdout,-0.03277168716251099,-0.17650419094703096,0.14373250378451996,1.1175062343820006,1.223670723010051,0.09695376025667057,0.20185513074987912,"(1.099, 2.982]","(1.181, 1.263]"
GLD,176,2023-01-23,holdout,0.04585959644618357,-0.23769072751249073,0.2835503239586743,0.9702095142004313,1.1787392510820043,0.17163892228964184,0.1644454360115491,"(0.954, 1.099]","(0.997, 1.181]"
GLD,177,2023-02-21,holdout,-0.6531799111778612,-0.4621300594268731,-0.19104985175098815,1.309566944927553,1.1342216418576354,-0.20245285786698997,0.12594663758100527,"(1.099, 2.982]","(0.997, 1.181]"
GLD,178,2023-03-20,holdout,0.37017629079988046,0.3524187207899989,0.01775757000988154,0.8380097023138797,1.1945515690276969,0.25012360398176603,0.1777708589135374,"(0.729, 0.838]","(1.181, 1.263]"
GLD,179,2023-04-24,holdout,0.22287648960676334,0.10804026917286293,0.11483622043390042,0.8816835566612188,1.1865403116379467,0.2265301780004717,0.17104177156975636,"(0.838, 0.954]","(1.181, 1.263]"
GLD,180,2023-05-22,holdout,0.4826940108709796,0.2401667556507305,0.24252725522024907,0.7291386016805572,1.2406638274169672,0.30062356907293564,0.2156465810622006,"(0.377, 0.729]","(1.181, 1.263]"
GLD,181,2023-06-20,holdout,0.4938169064372731,0.24077831405460284,0.25303859238267024,0.7217975615940506,1.1750262784521157,0.2784102693460597,0.16129051198613592,"(0.377, 0.729]","(0.997, 1.181]"
GLD,182,2023-07-24,holdout,0.28614976092047134,-0.0018690875150989379,0.2880188484355703,0.8072394833641222,1.150255834708424,0.24072587496572906,0.13998438259734491,"(0.729, 0.838]","(0.997, 1.181]"
GLD,183,2023-08-21,holdout,0.6431200960011922,0.3863788897915572,0.25674120620963503,0.6431022380514754,1.2605804912934326,0.31501490729922993,0.23157232224606777,"(0.377, 0.729]","(1.181, 1.263]"
GLD,184,2023-09-18,holdout,-1.266318510588814,-0.5398590948840333,-0.7264594157047807,1.5787556139340981,1.245408076733147,-0.4225717703128977,0.21946324868743128,"(1.099, 2.982]","(1.181, 1.263]"
GLD,185,2023-10-23,holdout,0.6048934069689123,0.4250483938472951,0.17984501312161716,0.6628602763168742,1.25806829865464,0.31360757963200153,0.22957744826289936,"(0.377, 0.729]","(1.181, 1.263]"
GLD,186,2023-11-20,holdout,-1.08364318650462,-0.6021677444824586,-0.4814754420221615,1.5104520138722612,1.2186991692732685,-0.36159758108335605,0.19778403519718862,"(1.099, 2.982]","(1.181, 1.263]"
GLD,187,2023-12-18,holdout,0.45827800041064276,0.28990239205636487,0.1683756083542779,0.812016622612041,1.320033411708201,0.31250578481816965,0.2776570481780911,"(0.729, 0.838]","(1.263, 1.784]"
GLD,188,2024-01-22,holdout,0.3667521346651293,0.14622022731691386,0.22053190734821543,0.831095259500777,1.261179112080685,0.2834178330762943,0.23204708661115284,"(0.729, 0.838]","(1.181, 1.263]"
GLD,189,2024-02-20,holdout,-0.009688235388726997,-0.24594305710095055,0.23625482171222356,1.1646482328240644,1.2597453268510215,0.08791829597975354,0.23090957898726558,"(1.099, 2.982]","(1.181, 1.263]"
GLD,190,2024-03-18,holdout,-0.04804018264161979,-0.11890006235293497,0.07085987971131519,1.2841637354612592,1.254515747261762,-0.030348659519244148,0.2267496393655342,"(1.099, 2.982]","(1.181, 1.263]"
GLD,191,2024-04-22,holdout,0.22328441734607732,0.021696442710403913,0.2015879746356734,0.8830190135532987,1.1642730128119256,0.2133113335535085,0.15209686889666096,"(0.838, 0.954]","(0.997, 1.181]"
GLD,192,2024-05-20,holdout,-0.5246810569410095,-0.3026877104645997,-0.22199334647640984,1.2474223860935818,1.2131980746850048,-0.035189779056302495,0.19325990985856423,"(1.099, 2.982]","(1.181, 1.263]"
GLD,193,2024-06-24,holdout,-0.07647463369136878,-0.02792522157941508,-0.0485494121119537,1.1199643478899566,1.1713544118860548,0.04913546141747238,0.1581606962843875,"(1.099, 2.982]","(0.997, 1.181]"
GLD,194,2024-07-22,holdout,-0.286565742073906,-0.10809237217736606,-0.17847336989653995,1.1222641417876305,1.1052654869148892,-0.01726008913528121,0.10008556576347169,"(1.099, 2.982]","(0.997, 1.181]"
GLD,195,2024-08-19,holdout,0.48892522194530036,0.21318927538030663,0.27573594656499373,0.7474642102216843,1.1756950893608844,0.27225363001415726,0.16185953810379713,"(0.729, 0.838]","(0.997, 1.181]"
GLD,196,2024-09-23,holdout,0.5308521321757868,0.33849207229142775,0.192360059884359,0.6745631229735274,1.180465780562449,0.2890920535292353,0.16590908988267314,"(0.377, 0.729]","(0.997, 1.181]"
GLD,197,2024-10-21,holdout,-0.07364762629848622,-0.23788752156851894,0.16423989527003274,1.0991938099678675,1.140721507245148,0.04001589125784433,0.13166096330120855,"(0.954, 1.099]","(0.997, 1.181]"
GLD,198,2024-11-18,holdout,-0.09690548432149769,-0.016636045159629388,-0.0802694391618683,1.1145428972058835,1.197902087894159,0.07755842053984074,0.18057176671561204,"(1.099, 2.982]","(1.181, 1.263]"
GLD,199,2024-12-23,holdout,0.47403957424248244,0.17464101182269862,0.2993985624197838,0.82264532412462,1.2943604302681624,0.29980383926565024,0.2580166969136599,"(0.729, 0.838]","(1.263, 1.784]"
GLD,200,2025-01-21,holdout,0.18701104200764046,-0.05001550322854977,0.23702654523619024,0.9687980360463109,1.2547220650223638,0.22076812503134824,0.2269140859238131,"(0.954, 1.099]","(1.181, 1.263]"
GLD,201,2025-02-24,holdout,0.14965663795316825,0.01618231152229687,0.13347432643087137,0.8961880832343885,1.1391961935227557,0.19117073407372875,0.13032292031005133,"(0.838, 0.954]","(0.997, 1.181]"
GLD,202,2025-03-24,holdout,-2.470251902345663,-1.1741411959652195,-1.2961107063804433,1.8037342670427363,1.1779969101226277,-0.9581212846543536,0.16381546224007015,"(1.099, 2.982]","(0.997, 1.181]"
GLD,203,2025-04-21,holdout,-0.06566076906481585,-0.1608280466078499,0.09516727754303406,1.0397182201973993,1.1630761203803905,0.11027434419649229,0.15106832314047694,"(0.954, 1.099]","(0.997, 1.181]"
GLD,204,2025-05-19,holdout,0.22858066704287894,0.06089298753146892,0.16768767951141,0.9364344276859394,1.176839590638587,0.19129512039967056,0.16283253236205483,"(0.838, 0.954]","(0.997, 1.181]"
GLD,205,2025-06-23,holdout,0.4508232115967142,0.29054071273642645,0.16028249886028773,0.7237394805592794,1.1598840668033492,0.27214362653241114,0.1483200577127919,"(0.377, 0.729]","(0.997, 1.181]"
GLD,206,2025-07-21,holdout,0.2272334178982137,0.10637618879289204,0.12085722910532165,0.8440049112149149,1.1128723347358722,0.20390966585690773,0.10694436197307584,"(0.838, 0.954]","(0.997, 1.181]"
SLV,24,2010-11-22,estimation,0.43683105515648785,0.2109921528083079,0.22583890234817994,0.8018723046265355,1.172783689043676,0.25360479465511643,0.15938014434862224,"(0.729, 0.838]","(0.997, 1.181]"
SLV,25,2010-12-20,estimation,0.5009592027087153,0.20763021830832076,0.29332898440039457,0.7721894061460091,1.1731134749033951,0.2639039830216783,0.15966130404049614,"(0.729, 0.838]","(0.997, 1.181]"
SLV,26,2011-01-24,estimation,0.28068370504006396,0.03251018759765695,0.248173517442407,0.8278058956708354,1.2207479137658566,0.2664593693487518,0.19946371498078672,"(0.729, 0.838]","(1.181, 1.263]"
SLV,27,2011-02-22,estimation,0.04521316234523129,-0.024335175103514996,0.06954833744874628,0.9878546778106942,1.1888235366335722,0.16699537077187654,0.17296419343406502,"(0.954, 1.099]","(1.181, 1.263]"
SLV,28,2011-03-21,estimation,0.4467823161901528,0.20593341013418998,0.24084890605596282,0.6827861033879533,1.1984880923533725,0.2937986232835224,0.18106083938476603,"(0.377, 0.729]","(1.181, 1.263]"
SLV,29,2011-04-18,estimation,-2.253730891786045,-0.9435765345024663,-1.3101543572835788,1.973972747027422,1.181458025346113,-1.3241286856201495,0.16674929043406586,"(1.099, 2.982]","(1.181, 1.263]"
SLV,30,2011-05-23,estimation,0.3165428535829121,0.23849400650307195,0.07804884707984017,0.8603877927140182,1.2300694327480874,0.2585785499646265,0.20707061717980832,"(0.838, 0.954]","(1.181, 1.263]"
SLV,31,2011-06-20,estimation,0.1245545985162563,-0.21584304016563793,0.3403976386818942,1.0117365754355891,1.239865270952889,0.18615421414608768,0.21500272125649209,"(0.954, 1.099]","(1.181, 1.263]"
SLV,32,2011-07-18,estimation,-0.19169014450325483,-0.15095173661147412,-0.04073840789178071,1.0966579460820283,1.1312972692164909,0.03357869765620536,0.12336500010178679,"(0.954, 1.099]","(0.997, 1.181]"
SLV,33,2011-08-22,estimation,0.4447415570171731,0.1387065555576666,0.3060350014595065,0.8012973382756815,1.1501980773766192,0.24306529376370734,0.13993416874040693,"(0.729, 0.838]","(0.997, 1.181]"
SLV,34,2011-09-19,estimation,-1.566251289800801,-0.7525849117876744,-0.8136663780131266,1.7927066056309324,1.2137560771766354,-0.855104626217658,0.1937197475535079,"(1.099, 2.982]","(1.181, 1.263]"
SLV,35,2011-10-24,estimation,0.1883420210308422,0.05399799008741128,0.1343440309434309,0.879811747673487,1.3863152885044878,0.32144763110999164,0.32664935578132737,"(0.838, 0.954]","(1.263, 1.784]"
SLV,36,2011-11-21,estimation,0.3761272851126898,0.06119840721879598,0.3149288778938938,0.9156855106808085,1.3484715865542056,0.29388527192800773,0.29897179296721377,"(0.838, 0.954]","(1.263, 1.784]"
