ticker,cycle,arm,hedge_days,fallback_leg_days,carried_hedge_days,carried_hedge_share
GLD,1,straddle,18,2,0,0.0
GLD,1,strip,18,5,0,0.0
GLD,2,straddle,19,6,4,0.21052631578947367
GLD,2,strip,19,35,4,0.21052631578947367
GLD,3,straddle,23,0,0,0.0
GLD,3,strip,23,0,0,0.0
GLD,4,straddle,19,1,0,0.0
GLD,4,strip,19,8,0,0.0
GLD,5,straddle,24,2,1,0.041666666666666664
GLD,5,strip,24,5,0,0.0
GLD,6,straddle,18,0,0,0.0
GLD,6,strip,18,6,0,0.0
GLD,7,straddle,17,0,0,0.0
GLD,7,strip,17,1,0,0.0
GLD,8,straddle,22,3,2,0.09090909090909091
GLD,8,strip,22,16,2,0.09090909090909091
GLD,9,straddle,19,0,0,0.0
GLD,9,strip,19,0,0,0.0
GLD,10,straddle,18,1,0,0.0
GLD,10,strip,18,3,1,0.05555555555555555
GLD,11,straddle,19,1,0,0.0
GLD,11,strip,19,1,0,0.0
GLD,12,straddle,23,0,0,0.0
GLD,12,strip,23,0,0,0.0
GLD,13,straddle,18,0,0,0.0
GLD,13,strip,18,1,0,0.0
GLD,14,straddle,24,0,0,0.0
GLD,14,strip,24,0,0,0.0
GLD,15,straddle,18,4,2,0.1111111111111111
GLD,15,strip,18,11,2,0.1111111111111111
GLD,16,straddle,19,1,0,0.0
GLD,16,strip,19,2,0,0.0
GLD,17,straddle,24,1,0,0.0
GLD,17,strip,24,6,0,0.0
GLD,18,straddle,18,1,0,0.0
GLD,18,strip,18,3,0,0.0
GLD,19,straddle,17,1,0,0.0
GLD,19,strip,17,4,0,0.0
GLD,20,straddle,22,0,0,0.0
GLD,20,strip,22,0,0,0.0
GLD,21,straddle,19,0,0,0.0
GLD,21,strip,19,0,0,0.0
GLD,22,straddle,18,1,0,0.0
GLD,22,strip,18,2,0,0.0
GLD,23,straddle,24,1,0,0.0
GLD,23,strip,24,1,0,0.0
GLD,24,straddle,18,1,0,0.0
GLD,24,strip,18,4,0,0.0
GLD,25,straddle,18,0,0,0.0
GLD,25,strip,18,0,0,0.0
GLD,26,straddle,24,1,0,0.0
GLD,26,strip,24,2,0,0.0
GLD,27,straddle,18,3,2,0.1111111111111111
GLD,27,strip,18,7,2,0.1111111111111111
GLD,28,straddle,19,1,0,0.0
GLD,28,strip,19,2,0,0.0
GLD,29,straddle,24,0,0,0.0
GLD,29,strip,24,0,0,0.0
GLD,30,straddle,18,0,0,0.0
GLD,30,strip,18,0,0,0.0
GLD,31,straddle,22,1,0,0.0
GLD,31,strip,22,4,0,0.0
GLD,32,straddle,19,1,0,0.0
GLD,32,strip,19,4,0,0.0
GLD,33,straddle,18,0,0,0.0
GLD,33,strip,18,0,0,0.0
GLD,34,straddle,19,1,0,0.0
GLD,34,strip,19,2,0,0.0
GLD,35,straddle,23,0,0,0.0
GLD,35,strip,23,0,0,0.0
GLD,36,straddle,18,0,0,0.0
GLD,36,strip,18,0,0,0.0
GLD,37,straddle,18,1,0,0.0
GLD,37,strip,18,2,0,0.0
GLD,38,straddle,24,1,0,0.0
GLD,38,strip,24,15,0,0.0
GLD,39,straddle,18,0,0,0.0
GLD,39,strip,18,0,0,0.0
GLD,40,straddle,24,2,0,0.0
GLD,40,strip,24,5,0,0.0
GLD,41,straddle,19,0,0,0.0
GLD,41,strip,19,13,2,0.10526315789473684
GLD,42,straddle,18,1,0,0.0
GLD,42,strip,18,11,0,0.0
GLD,43,straddle,21,0,0,0.0
GLD,43,strip,21,4,2,0.09523809523809523
GLD,44,straddle,19,0,0,0.0
GLD,44,strip,19,0,0,0.0
GLD,45,straddle,18,2,1,0.05555555555555555
GLD,45,strip,18,15,1,0.05555555555555555
GLD,46,straddle,23,0,0,0.0
GLD,46,strip,23,0,0,0.0
GLD,47,straddle,19,2,1,0.05263157894736842
GLD,47,strip,19,6,1,0.05263157894736842
GLD,48,straddle,18,0,0,0.0
GLD,48,strip,18,1,0,0.0
GLD,49,straddle,23,0,0,0.0
GLD,49,strip,23,0,0,0.0
GLD,50,straddle,19,0,0,0.0
GLD,50,strip,19,0,0,0.0
GLD,51,straddle,23,2,1,0.043478260869565216
GLD,51,strip,23,22,1,0.043478260869565216
GLD,52,straddle,19,0,0,0.0
GLD,52,strip,19,0,0,0.0
GLD,53,straddle,17,0,0,0.0
GLD,53,strip,17,0,0,0.0
GLD,54,straddle,23,0,0,0.0
GLD,54,strip,23,1,0,0.0
GLD,55,straddle,17,0,0,0.0
GLD,55,strip,17,0,0,0.0
GLD,56,straddle,18,1,0,0.0
GLD,56,strip,18,1,0,0.0
GLD,57,straddle,18,0,0,0.0
GLD,57,strip,18,0,0,0.0
GLD,58,straddle,23,1,0,0.0
GLD,58,strip,23,7,0,0.0
GLD,59,straddle,19,0,0,0.0
GLD,59,strip,19,0,0,0.0
GLD,60,straddle,23,0,0,0.0
GLD,60,strip,23,0,0,0.0
GLD,61,straddle,18,0,0,0.0
GLD,61,strip,18,0,0,0.0
GLD,62,straddle,19,0,0,0.0
GLD,62,strip,19,1,0,0.0
GLD,63,straddle,23,0,0,0.0
GLD,63,strip,23,0,0,0.0
GLD,64,straddle,19,0,0,0.0
GLD,64,strip,19,0,0,0.0
GLD,65,straddle,19,0,0,0.0
GLD,65,strip,19,0,0,0.0
GLD,66,straddle,23,0,0,0.0
GLD,66,strip,23,0,0,0.0
GLD,67,straddle,17,1,0,0.0
GLD,67,strip,17,2,0,0.0
GLD,68,straddle,22,1,0,0.0
GLD,68,strip,22,8,0,0.0
GLD,69,straddle,19,0,0,0.0
GLD,69,strip,19,0,0,0.0
GLD,70,straddle,18,0,0,0.0
GLD,70,strip,18,0,0,0.0
GLD,71,straddle,19,0,0,0.0
GLD,71,strip,19,0,0,0.0
GLD,72,straddle,23,1,0,0.0
GLD,72,strip,23,2,0,0.0
GLD,73,straddle,18,0,0,0.0
GLD,73,strip,18,0,0,0.0
GLD,74,straddle,19,0,0,0.0
GLD,74,strip,19,0,0,0.0
GLD,75,straddle,23,2,1,0.043478260869565216
GLD,75,strip,23,19,1,0.043478260869565216
GLD,76,straddle,19,0,0,0.0
GLD,76,strip,19,0,0,0.0
GLD,77,straddle,24,2,0,0.0
GLD,77,strip,24,8,0,0.0
GLD,78,straddle,18,0,0,0.0
GLD,78,strip,18,0,0,0.0
GLD,79,straddle,17,0,0,0.0
GLD,79,strip,17,6,0,0.0
GLD,80,straddle,22,1,0,0.0
GLD,80,strip,22,12,2,0.09090909090909091
GLD,81,straddle,19,1,0,0.0
GLD,81,strip,19,3,0,0.0
GLD,82,straddle,18,0,0,0.0
GLD,82,strip,18,0,0,0.0
GLD,83,straddle,19,1,0,0.0
GLD,83,strip,19,2,0,0.0
GLD,84,straddle,23,0,0,0.0
GLD,84,strip,23,0,0,0.0
GLD,85,straddle,18,1,0,0.0
GLD,85,strip,18,1,0,0.0
GLD,86,straddle,24,2,1,0.041666666666666664
GLD,86,strip,24,7,1,0.041666666666666664
GLD,87,straddle,18,0,0,0.0
GLD,87,strip,18,0,0,0.0
GLD,88,straddle,19,1,0,0.0
GLD,88,strip,19,7,1,0.05263157894736842
GLD,89,straddle,24,3,1,0.041666666666666664
GLD,89,strip,24,22,0,0.0
GLD,90,straddle,18,0,0,0.0
GLD,90,strip,18,0,0,0.0
GLD,91,straddle,17,0,0,0.0
GLD,91,strip,17,0,0,0.0
GLD,92,straddle,22,2,0,0.0
GLD,92,strip,22,25,0,0.0
GLD,93,straddle,19,1,0,0.0
GLD,93,strip,19,7,0,0.0
GLD,94,straddle,18,0,0,0.0
GLD,94,strip,18,0,0,0.0
GLD,95,straddle,24,1,0,0.0
GLD,95,strip,24,1,0,0.0
GLD,96,straddle,18,1,0,0.0
GLD,96,strip,18,5,1,0.05555555555555555
GLD,97,straddle,18,3,1,0.05555555555555555
GLD,97,strip,18,13,1,0.05555555555555555
GLD,98,straddle,24,0,0,0.0
GLD,98,strip,24,0,0,0.0
GLD,99,straddle,18,0,0,0.0
GLD,99,strip,18,0,0,0.0
GLD,100,straddle,24,2,0,0.0
GLD,100,strip,24,7,0,0.0
GLD,101,straddle,19,1,0,0.0
GLD,101,strip,19,6,0,0.0
GLD,102,straddle,18,1,0,0.0
GLD,102,strip,18,13,0,0.0
GLD,103,straddle,21,2,1,0.047619047619047616
GLD,103,strip,21,7,1,0.047619047619047616
GLD,104,straddle,19,0,0,0.0
GLD,104,strip,19,1,0,0.0
GLD,105,straddle,18,1,0,0.0
GLD,105,strip,18,1,0,0.0
GLD,106,straddle,23,2,0,0.0
GLD,106,strip,23,10,0,0.0
GLD,107,straddle,19,3,1,0.05263157894736842
GLD,107,strip,19,13,3,0.15789473684210525
GLD,108,straddle,18,0,0,0.0
GLD,108,strip,18,0,0,0.0
GLD,109,straddle,23,0,0,0.0
GLD,109,strip,23,0,0,0.0
GLD,110,straddle,19,0,0,0.0
GLD,110,strip,19,1,0,0.0
GLD,111,straddle,18,0,0,0.0
GLD,111,strip,18,1,0,0.0
GLD,112,straddle,24,1,0,0.0
GLD,112,strip,24,0,0,0.0
GLD,113,straddle,19,0,0,0.0
GLD,113,strip,19,0,0,0.0
GLD,114,straddle,18,1,0,0.0
GLD,114,strip,18,2,0,0.0
GLD,115,straddle,21,2,0,0.0
GLD,115,strip,21,15,1,0.047619047619047616
GLD,116,straddle,19,0,0,0.0
GLD,116,strip,19,1,0,0.0
GLD,117,straddle,18,0,0,0.0
GLD,117,strip,18,0,0,0.0
GLD,118,straddle,23,0,0,0.0
GLD,118,strip,23,1,0,0.0
GLD,119,straddle,19,2,1,0.05263157894736842
GLD,119,strip,19,5,2,0.10526315789473684
GLD,120,straddle,18,0,0,0.0
GLD,120,strip,18,0,0,0.0
GLD,121,straddle,23,0,0,0.0
GLD,121,strip,23,4,0,0.0
GLD,122,straddle,19,2,0,0.0
GLD,122,strip,19,7,0,0.0
GLD,123,straddle,23,1,0,0.0
GLD,123,strip,23,2,0,0.0
GLD,124,straddle,19,0,0,0.0
GLD,124,strip,19,0,0,0.0
GLD,125,straddle,19,0,0,0.0
GLD,125,strip,19,0,0,0.0
GLD,126,straddle,22,1,0,0.0
GLD,126,strip,22,6,0,0.0
GLD,127,straddle,17,1,0,0.0
GLD,127,strip,17,2,0,0.0
GLD,128,straddle,18,1,0,0.0
GLD,128,strip,18,4,0,0.0
GLD,129,straddle,18,4,1,0.05555555555555555
GLD,129,strip,18,13,1,0.05555555555555555
GLD,130,straddle,23,2,0,0.0
GLD,130,strip,23,7,1,0.043478260869565216
GLD,131,straddle,19,1,0,0.0
GLD,131,strip,19,2,0,0.0
GLD,132,straddle,23,8,6,0.2608695652173913
GLD,132,strip,23,40,6,0.2608695652173913
GLD,133,straddle,18,0,0,0.0
GLD,133,strip,18,0,0,0.0
GLD,134,straddle,19,1,0,0.0
GLD,134,strip,19,13,0,0.0
GLD,135,straddle,23,0,0,0.0
GLD,135,strip,23,0,0,0.0
GLD,136,straddle,19,0,0,0.0
GLD,136,strip,19,0,0,0.0
GLD,137,straddle,19,0,0,0.0
GLD,137,strip,19,0,0,0.0
GLD,138,straddle,23,0,0,0.0
GLD,138,strip,23,0,0,0.0
GLD,139,straddle,17,4,2,0.11764705882352941
GLD,139,strip,17,17,2,0.11764705882352941
GLD,140,straddle,22,1,0,0.0
GLD,140,strip,22,3,0,0.0
GLD,141,straddle,19,1,0,0.0
GLD,141,strip,19,21,0,0.0
GLD,142,straddle,18,2,0,0.0
GLD,142,strip,18,18,0,0.0
GLD,143,straddle,19,0,0,0.0
GLD,143,strip,19,3,0,0.0
GLD,144,straddle,23,0,0,0.0
GLD,144,strip,23,0,0,0.0
GLD,145,straddle,18,3,2,0.1111111111111111
GLD,145,strip,18,4,2,0.1111111111111111
GLD,146,straddle,24,0,0,0.0
GLD,146,strip,24,0,0,0.0
GLD,147,straddle,18,0,0,0.0
GLD,147,strip,18,3,0,0.0
GLD,148,straddle,19,0,0,0.0
GLD,148,strip,19,0,0,0.0
GLD,149,straddle,24,0,0,0.0
GLD,149,strip,24,0,0,0.0
GLD,150,straddle,18,0,0,0.0
GLD,150,strip,18,0,0,0.0
GLD,151,straddle,17,0,0,0.0
GLD,151,strip,17,0,0,0.0
GLD,152,straddle,22,2,1,0.045454545454545456
GLD,152,strip,22,3,1,0.045454545454545456
GLD,153,straddle,19,3,1,0.05263157894736842
GLD,153,strip,19,14,1,0.05263157894736842
GLD,154,straddle,18,0,0,0.0
GLD,154,strip,18,0,0,0.0
GLD,155,straddle,24,2,1,0.041666666666666664
GLD,155,strip,24,20,1,0.041666666666666664
GLD,156,straddle,18,0,0,0.0
GLD,156,strip,18,0,0,0.0
GLD,157,straddle,18,1,0,0.0
GLD,157,strip,18,4,0,0.0
GLD,158,straddle,24,0,0,0.0
GLD,158,strip,24,0,0,0.0
GLD,159,straddle,18,1,0,0.0
GLD,159,strip,18,3,0,0.0
GLD,160,straddle,19,0,0,0.0
GLD,160,strip,19,0,0,0.0
GLD,161,straddle,24,3,1,0.041666666666666664
GLD,161,strip,24,30,1,0.041666666666666664
GLD,162,straddle,18,0,0,0.0
GLD,162,strip,18,0,0,0.0
GLD,163,straddle,22,0,0,0.0
GLD,163,strip,22,1,0,0.0
GLD,164,straddle,19,0,0,0.0
GLD,164,strip,19,0,0,0.0
GLD,165,straddle,18,1,0,0.0
GLD,165,strip,18,2,0,0.0
GLD,166,straddle,18,0,0,0.0
GLD,166,strip,18,0,0,0.0
GLD,167,straddle,24,3,2,0.08333333333333333
GLD,167,strip,24,27,2,0.08333333333333333
GLD,168,straddle,18,0,0,0.0
GLD,168,strip,18,1,0,0.0
GLD,169,straddle,17,0,0,0.0
GLD,169,strip,17,0,0,0.0
GLD,170,straddle,24,0,0,0.0
GLD,170,strip,24,1,0,0.0
GLD,171,straddle,18,0,0,0.0
GLD,171,strip,18,0,0,0.0
GLD,172,straddle,24,1,0,0.0
GLD,172,strip,24,3,0,0.0
GLD,173,straddle,19,3,1,0.05263157894736842
GLD,173,strip,19,14,1,0.05263157894736842
GLD,174,straddle,18,0,0,0.0
GLD,174,strip,18,0,0,0.0
GLD,175,straddle,21,3,1,0.047619047619047616
GLD,175,strip,21,28,2,0.09523809523809523
GLD,176,straddle,19,2,0,0.0
GLD,176,strip,19,19,1,0.05263157894736842
GLD,177,straddle,18,1,0,0.0
GLD,177,strip,18,4,0,0.0
GLD,178,straddle,23,0,0,0.0
GLD,178,strip,23,0,0,0.0
GLD,179,straddle,19,1,0,0.0
GLD,179,strip,19,1,0,0.0
GLD,180,straddle,18,1,0,0.0
GLD,180,strip,18,1,0,0.0
GLD,181,straddle,22,0,0,0.0
GLD,181,strip,22,0,0,0.0
GLD,182,straddle,19,3,1,0.05263157894736842
GLD,182,strip,19,16,1,0.05263157894736842
GLD,183,straddle,18,0,0,0.0
GLD,183,strip,18,0,0,0.0
GLD,184,straddle,24,6,4,0.16666666666666666
GLD,184,strip,24,41,5,0.20833333333333334
GLD,185,straddle,19,0,0,0.0
GLD,185,strip,19,0,0,0.0
GLD,186,straddle,18,1,0,0.0
GLD,186,strip,18,2,0,0.0
GLD,187,straddle,21,1,0,0.0
GLD,187,strip,21,1,0,0.0
GLD,188,straddle,19,1,0,0.0
GLD,188,strip,19,2,0,0.0
GLD,189,straddle,18,2,0,0.0
GLD,189,strip,18,21,0,0.0
GLD,190,straddle,23,2,0,0.0
GLD,190,strip,23,4,0,0.0
GLD,191,straddle,19,0,0,0.0
GLD,191,strip,19,0,0,0.0
GLD,192,straddle,22,8,6,0.2727272727272727
GLD,192,strip,22,13,6,0.2727272727272727
GLD,193,straddle,18,0,0,0.0
GLD,193,strip,18,1,0,0.0
GLD,194,straddle,19,0,0,0.0
GLD,194,strip,19,0,0,0.0
GLD,195,straddle,23,0,0,0.0
GLD,195,strip,23,0,0,0.0
GLD,196,straddle,19,0,0,0.0
GLD,196,strip,19,0,0,0.0
GLD,197,straddle,19,2,0,0.0
GLD,197,strip,19,14,2,0.10526315789473684
GLD,198,straddle,23,0,0,0.0
GLD,198,strip,23,0,0,0.0
GLD,199,straddle,16,1,0,0.0
GLD,199,strip,16,1,0,0.0
GLD,200,straddle,22,10,8,0.36363636363636365
GLD,200,strip,22,53,10,0.45454545454545453
GLD,201,straddle,19,0,0,0.0
GLD,201,strip,19,0,0,0.0
GLD,202,straddle,18,0,0,0.0
GLD,202,strip,18,0,0,0.0
GLD,203,straddle,19,0,0,0.0
GLD,203,strip,19,15,2,0.10526315789473684
GLD,204,straddle,22,0,0,0.0
GLD,204,strip,22,0,0,0.0
GLD,205,straddle,18,0,0,0.0
GLD,205,strip,18,0,0,0.0
GLD,206,straddle,19,1,0,0.0
GLD,206,strip,19,3,0,0.0
SLV,1,straddle,17,0,0,0.0
SLV,1,strip,17,2,0,0.0
SLV,2,straddle,22,4,0,0.0
SLV,2,strip,22,11,1,0.045454545454545456
SLV,3,straddle,19,1,0,0.0
SLV,3,strip,19,3,0,0.0
SLV,4,straddle,18,2,0,0.0
SLV,4,strip,18,1,0,0.0
SLV,5,straddle,19,2,1,0.05263157894736842
SLV,5,strip,19,9,1,0.05263157894736842
SLV,6,straddle,23,0,0,0.0
SLV,6,strip,23,4,0,0.0
SLV,7,straddle,18,0,0,0.0
SLV,7,strip,18,0,0,0.0
SLV,8,straddle,24,2,0,0.0
SLV,8,strip,24,2,0,0.0
SLV,9,straddle,18,7,6,0.3333333333333333
SLV,9,strip,18,19,7,0.3888888888888889
SLV,10,straddle,19,0,0,0.0
SLV,10,strip,19,5,4,0.21052631578947367
SLV,11,straddle,24,0,0,0.0
SLV,11,strip,24,0,0,0.0
SLV,12,straddle,18,0,0,0.0
SLV,12,strip,18,0,0,0.0
SLV,13,straddle,17,4,2,0.11764705882352941
SLV,13,strip,17,8,2,0.11764705882352941
SLV,14,straddle,22,7,4,0.18181818181818182
SLV,14,strip,22,9,4,0.18181818181818182
SLV,15,straddle,19,0,0,0.0
SLV,15,strip,19,3,0,0.0
SLV,16,straddle,18,2,1,0.05555555555555555
SLV,16,strip,18,5,1,0.05555555555555555
SLV,17,straddle,24,1,0,0.0
SLV,17,strip,24,1,0,0.0
SLV,18,straddle,18,0,0,0.0
SLV,18,strip,18,0,0,0.0
SLV,19,straddle,18,0,0,0.0
SLV,19,strip,18,0,0,0.0
SLV,20,straddle,24,0,0,0.0
SLV,20,strip,24,0,0,0.0
SLV,21,straddle,18,3,2,0.1111111111111111
SLV,21,strip,18,9,2,0.1111111111111111
SLV,22,straddle,19,5,2,0.10526315789473684
SLV,22,strip,19,10,2,0.10526315789473684
SLV,23,straddle,24,1,0,0.0
SLV,23,strip,24,3,0,0.0
SLV,24,straddle,18,1,0,0.0
SLV,24,strip,18,2,0,0.0
SLV,25,straddle,22,1,0,0.0
SLV,25,strip,22,0,0,0.0
SLV,26,straddle,19,4,3,0.15789473684210525
SLV,26,strip,19,11,3,0.15789473684210525
SLV,27,straddle,18,1,0,0.0
SLV,27,strip,18,2,0,0.0
SLV,28,straddle,19,2,0,0.0
SLV,28,strip,19,10,0,0.0
SLV,29,straddle,23,1,0,0.0
SLV,29,strip,23,7,0,0.0
SLV,30,straddle,18,0,0,0.0
SLV,30,strip,18,7,1,0.05555555555555555
SLV,31,straddle,18,0,0,0.0
SLV,31,strip,18,6,1,0.05555555555555555
SLV,32,straddle,24,0,0,0.0
SLV,32,strip,24,1,0,0.0
SLV,33,straddle,18,3,1,0.05555555555555555
SLV,33,strip,18,1,0,0.0
SLV,34,straddle,24,4,1,0.041666666666666664
SLV,34,strip,24,42,2,0.08333333333333333
SLV,35,straddle,19,0,0,0.0
SLV,35,strip,19,15,2,0.10526315789473684
SLV,36,straddle,18,0,0,0.0
SLV,36,strip,18,14,2,0.1111111111111111
SLV,37,straddle,21,1,0,0.0
SLV,37,strip,21,10,1,0.047619047619047616
SLV,38,straddle,19,0,0,0.0
SLV,38,strip,19,3,0,0.0
SLV,39,straddle,18,1,0,0.0
SLV,39,strip,18,2,0,0.0
SLV,40,straddle,23,1,0,0.0
SLV,40,strip,23,5,0,0.0
SLV,41,straddle,19,1,0,0.0
SLV,41,strip,19,3,0,0.0
SLV,42,straddle,18,0,0,0.0
SLV,42,strip,18,3,0,0.0
SLV,43,straddle,23,0,0,0.0
SLV,43,strip,23,4,0,0.0
SLV,44,straddle,19,0,0,0.0
SLV,44,strip,19,4,0,0.0
SLV,45,straddle,23,3,1,0.043478260869565216
SLV,45,strip,23,25,2,0.08695652173913043
SLV,46,straddle,19,0,0,0.0
SLV,46,strip,19,4,0,0.0
SLV,47,straddle,17,0,0,0.0
SLV,47,strip,17,0,0,0.0
SLV,48,straddle,23,0,0,0.0
SLV,48,strip,23,0,0,0.0
SLV,49,straddle,17,1,0,0.0
SLV,49,strip,17,1,0,0.0
SLV,50,straddle,18,1,0,0.0
SLV,50,strip,18,1,0,0.0
SLV,51,straddle,18,0,0,0.0
SLV,51,strip,18,0,0,0.0
SLV,52,straddle,23,2,1,0.043478260869565216
SLV,52,strip,23,10,0,0.0
SLV,53,straddle,19,0,0,0.0
SLV,53,strip,19,0,0,0.0
SLV,54,straddle,23,2,0,0.0
SLV,54,strip,23,5,0,0.0
SLV,55,straddle,18,0,0,0.0
SLV,55,strip,18,0,0,0.0
SLV,56,straddle,19,0,0,0.0
SLV,56,strip,19,0,0,0.0
SLV,57,straddle,23,0,0,0.0
SLV,57,strip,23,0,0,0.0
SLV,58,straddle,19,0,0,0.0
SLV,58,strip,19,0,0,0.0
SLV,59,straddle,19,1,0,0.0
SLV,59,strip,19,2,0,0.0
SLV,60,straddle,23,0,0,0.0
SLV,60,strip,23,0,0,0.0
SLV,61,straddle,17,0,0,0.0
SLV,61,strip,17,1,0,0.0
SLV,62,straddle,22,2,1,0.045454545454545456
SLV,62,strip,22,5,1,0.045454545454545456
SLV,63,straddle,19,0,0,0.0
SLV,63,strip,19,0,0,0.0
SLV,64,straddle,18,0,0,0.0
SLV,64,strip,18,0,0,0.0
SLV,65,straddle,19,0,0,0.0
SLV,65,strip,19,0,0,0.0
SLV,66,straddle,23,0,0,0.0
SLV,66,strip,23,0,0,0.0
SLV,67,straddle,18,0,0,0.0
SLV,67,strip,18,0,0,0.0
SLV,68,straddle,19,3,1,0.05263157894736842
SLV,68,strip,19,5,1,0.05263157894736842
SLV,69,straddle,23,1,0,0.0
SLV,69,strip,23,1,0,0.0
SLV,70,straddle,19,0,0,0.0
SLV,70,strip,19,0,0,0.0
SLV,71,straddle,24,0,0,0.0
SLV,71,strip,24,0,0,0.0
SLV,72,straddle,18,0,0,0.0
SLV,72,strip,18,1,0,0.0
SLV,73,straddle,17,2,0,0.0
SLV,73,strip,17,4,0,0.0
SLV,74,straddle,22,0,0,0.0
SLV,74,strip,22,3,0,0.0
SLV,75,straddle,19,0,0,0.0
SLV,75,strip,19,0,0,0.0
SLV,76,straddle,18,1,0,0.0
SLV,76,strip,18,1,0,0.0
SLV,77,straddle,19,0,0,0.0
SLV,77,strip,19,1,0,0.0
SLV,78,straddle,23,4,1,0.043478260869565216
SLV,78,strip,23,4,1,0.043478260869565216
SLV,79,straddle,18,1,0,0.0
SLV,79,strip,18,3,1,0.05555555555555555
SLV,80,straddle,24,0,0,0.0
SLV,80,strip,24,0,0,0.0
SLV,81,straddle,18,0,0,0.0
SLV,81,strip,18,0,0,0.0
SLV,82,straddle,19,1,0,0.0
SLV,82,strip,19,1,0,0.0
SLV,83,straddle,24,2,1,0.041666666666666664
SLV,83,strip,24,4,1,0.041666666666666664
SLV,84,straddle,18,0,0,0.0
SLV,84,strip,18,0,0,0.0
SLV,85,straddle,17,0,0,0.0
SLV,85,strip,17,0,0,0.0
SLV,86,straddle,22,1,0,0.0
SLV,86,strip,22,1,0,0.0
SLV,87,straddle,19,1,0,0.0
SLV,87,strip,19,2,0,0.0
SLV,88,straddle,18,0,0,0.0
SLV,88,strip,18,3,0,0.0
SLV,89,straddle,24,1,0,0.0
SLV,89,strip,24,3,1,0.041666666666666664
SLV,90,straddle,18,2,0,0.0
SLV,90,strip,18,3,0,0.0
SLV,91,straddle,18,4,1,0.05555555555555555
SLV,91,strip,18,13,1,0.05555555555555555
SLV,92,straddle,24,0,0,0.0
SLV,92,strip,24,0,0,0.0
SLV,93,straddle,18,0,0,0.0
SLV,93,strip,18,0,0,0.0
SLV,94,straddle,24,2,0,0.0
SLV,94,strip,24,3,0,0.0
SLV,95,straddle,19,0,0,0.0
SLV,95,strip,19,0,0,0.0
SLV,96,straddle,18,0,0,0.0
SLV,96,strip,18,0,0,0.0
SLV,97,straddle,21,2,1,0.047619047619047616
SLV,97,strip,21,3,1,0.047619047619047616
SLV,98,straddle,19,1,0,0.0
SLV,98,strip,19,5,2,0.10526315789473684
SLV,99,straddle,18,2,0,0.0
SLV,99,strip,18,2,0,0.0
SLV,100,straddle,23,2,1,0.043478260869565216
SLV,100,strip,23,2,1,0.043478260869565216
SLV,101,straddle,19,5,1,0.05263157894736842
SLV,101,strip,19,10,2,0.10526315789473684
SLV,102,straddle,18,0,0,0.0
SLV,102,strip,18,0,0,0.0
SLV,103,straddle,23,0,0,0.0
SLV,103,strip,23,0,0,0.0
SLV,104,straddle,19,1,0,0.0
SLV,104,strip,19,1,0,0.0
SLV,105,straddle,18,1,0,0.0
SLV,105,strip,18,1,0,0.0
SLV,106,straddle,24,0,0,0.0
SLV,106,strip,24,0,0,0.0
SLV,107,straddle,19,0,0,0.0
SLV,107,strip,19,0,0,0.0
SLV,108,straddle,18,0,0,0.0
SLV,108,strip,18,0,0,0.0
SLV,109,straddle,21,4,2,0.09523809523809523
SLV,109,strip,21,6,2,0.09523809523809523
SLV,110,straddle,19,0,0,0.0
SLV,110,strip,19,0,0,0.0
SLV,111,straddle,18,0,0,0.0
SLV,111,strip,18,0,0,0.0
SLV,112,straddle,23,1,0,0.0
SLV,112,strip,23,5,3,0.13043478260869565
SLV,113,straddle,19,0,0,0.0
SLV,113,strip,19,0,0,0.0
SLV,114,straddle,18,1,0,0.0
SLV,114,strip,18,1,0,0.0
SLV,115,straddle,23,2,0,0.0
SLV,115,strip,23,2,0,0.0
SLV,116,straddle,19,0,0,0.0
SLV,116,strip,19,0,0,0.0
SLV,117,straddle,23,2,0,0.0
SLV,117,strip,23,0,0,0.0
SLV,118,straddle,19,0,0,0.0
SLV,118,strip,19,3,2,0.10526315789473684
SLV,119,straddle,19,0,0,0.0
SLV,119,strip,19,0,0,0.0
SLV,120,straddle,22,0,0,0.0
SLV,120,strip,22,0,0,0.0
SLV,121,straddle,17,1,0,0.0
SLV,121,strip,17,5,0,0.0
SLV,122,straddle,18,0,0,0.0
SLV,122,strip,18,2,0,0.0
SLV,123,straddle,18,5,2,0.1111111111111111
SLV,123,strip,18,6,2,0.1111111111111111
SLV,124,straddle,23,4,2,0.08695652173913043
SLV,124,strip,23,0,0,0.0
SLV,125,straddle,19,0,0,0.0
SLV,125,strip,19,0,0,0.0
SLV,126,straddle,23,1,0,0.0
SLV,126,strip,23,1,0,0.0
SLV,127,straddle,18,0,0,0.0
SLV,127,strip,18,0,0,0.0
SLV,128,straddle,19,0,0,0.0
SLV,128,strip,19,2,0,0.0
SLV,129,straddle,23,0,0,0.0
SLV,129,strip,23,1,0,0.0
SLV,130,straddle,19,2,1,0.05263157894736842
SLV,130,strip,19,4,1,0.05263157894736842
SLV,131,straddle,19,0,0,0.0
SLV,131,strip,19,0,0,0.0
SLV,132,straddle,23,0,0,0.0
SLV,132,strip,23,0,0,0.0
SLV,133,straddle,17,0,0,0.0
SLV,133,strip,17,1,0,0.0
SLV,134,straddle,22,1,0,0.0
SLV,134,strip,22,1,0,0.0
SLV,135,straddle,19,3,0,0.0
SLV,135,strip,19,20,1,0.05263157894736842
