sample,arm,rule,ticker,year,n,mean,p05,p10,p25,p50,p75,p90,p95,mean_cost_k0,median_cost_k0,mean_cost_k0.25,median_cost_k0.25,mean_cost_k0.5,median_cost_k0.5,mean_cost_k0.75,median_cost_k0.75,mean_cost_k1,median_cost_k1
full,strip,section 3 and rule 2 floor,UNG,2019,6,0.07119037668681612,0.04772385444349654,0.05110833962940301,0.061635243291547404,0.0744459051130297,0.07615705616559296,0.08801688531801566,0.0939177517105478,0.0,0.0,0.01779759417170403,0.018611476278257426,0.03559518834340806,0.03722295255651485,0.05339278251511209,0.05583442883477228,0.07119037668681612,0.0744459051130297
full,strip,section 3 and rule 2 floor,UNG,2020,7,0.0364864252095291,0.024800143726224622,0.02731978670803136,0.030779711840299137,0.0339634424878107,0.041714127999539136,0.04721814149044804,0.0506957475226233,0.0,0.0,0.009121606302382275,0.008490860621952675,0.01824321260476455,0.01698172124390535,0.027364818907146822,0.025472581865858025,0.0364864252095291,0.0339634424878107
full,strip,section 3 and rule 2 floor,UNG,2021,3,0.0434324709227342,0.029228414966897525,0.030809203762828107,0.035551570150619854,0.04345551413027276,0.051324893298617835,0.05604652079962488,0.057620396633293894,0.0,0.0,0.01085811773068355,0.01086387853256819,0.0217162354613671,0.02172775706513638,0.032574353192050653,0.03259163559770457,0.0434324709227342,0.04345551413027276
full,strip,section 3 and rule 2 floor,UNG,2022,8,0.06291474234086092,0.042849298094019383,0.044008240907257475,0.04699576389773914,0.05408930605890287,0.08362760681998693,0.08898965692850827,0.08966676822316573,0.0,0.0,0.01572868558521523,0.013522326514725718,0.03145737117043046,0.027044653029451436,0.04718605675564569,0.04056697954417715,0.06291474234086092,0.05408930605890287
full,strip,section 3 and rule 2 floor,UNG,2023,1,0.0773873270169831,0.0773873270169831,0.0773873270169831,0.0773873270169831,0.0773873270169831,0.0773873270169831,0.0773873270169831,0.0773873270169831,0.0,0.0,0.019346831754245775,0.019346831754245775,0.03869366350849155,0.03869366350849155,0.05804049526273733,0.05804049526273733,0.0773873270169831,0.0773873270169831
full,strip,section 3 and rule 2 floor,UNG,2024,11,0.14473539684218564,0.08201716197692929,0.08341372382657661,0.12970662899866348,0.14385859368732276,0.17280648267441617,0.1945541575342921,0.19784228751152425,0.0,0.0,0.03618384921054641,0.03596464842183069,0.07236769842109282,0.07192929684366138,0.10855154763163924,0.10789394526549206,0.14473539684218564,0.14385859368732276
full,strip,section 3 and rule 2 floor,UNG,2025,4,0.19826510182611845,0.087012543593018,0.08929945847976499,0.09616020314000596,0.15672915057094206,0.25883404925705455,0.340459506176613,0.36766799181646576,0.0,0.0,0.04956627545652961,0.039182287642735514,0.09913255091305923,0.07836457528547103,0.14869882636958884,0.11754686292820654,0.19826510182611845,0.15672915057094206
full,strip,section 3 and rule 2 floor,UNG,ALL,60,0.09090152834730643,0.027379269899639493,0.03128403515225456,0.0523957226919929,0.08230121265202661,0.11514405489667068,0.14967519095670692,0.19488297053201528,0.0,0.0,0.022725382086826607,0.020575303163006653,0.045450764173653214,0.041150606326013306,0.06817614626047983,0.06172590948901996,0.09090152834730643,0.08230121265202661
full,strip,section 3 and rule 2 floor,USO,2007,5,0.11518137818028333,0.08419805916467568,0.08814579431341987,0.09998899975965246,0.11739075347716608,0.13001987226185582,0.14096211373682876,0.14460952756181975,0.0,0.0,0.028795344545070833,0.02934768836929152,0.057590689090141665,0.05869537673858304,0.0863860336352125,0.08804306510787456,0.11518137818028333,0.11739075347716608
full,strip,section 3 and rule 2 floor,USO,2008,10,0.05658371978301002,0.042820772895143716,0.04330799984679946,0.04696713693438313,0.05180097741561249,0.05847382556402508,0.07646588223391447,0.08310574358456072,0.0,0.0,0.014145929945752506,0.012950244353903122,0.02829185989150501,0.025900488707806243,0.04243778983725752,0.038850733061709365,0.05658371978301002,0.05180097741561249
full,strip,section 3 and rule 2 floor,USO,2009,12,0.05669249256941334,0.04084899291761096,0.05203669043915248,0.05550091152004413,0.05939216697435719,0.06170578452385008,0.0630023330501254,0.06461949476226857,0.0,0.0,0.014173123142353335,0.014848041743589297,0.02834624628470667,0.029696083487178594,0.04251936942706001,0.044544125230767895,0.05669249256941334,0.05939216697435719
full,strip,section 3 and rule 2 floor,USO,2010,10,0.029624550904912488,0.025342836041354736,0.025342892135469024,0.026628378062551267,0.028355591722634715,0.030558471777709425,0.033648068162744134,0.037967559808909174,0.0,0.0,0.007406137726228122,0.007088897930658679,0.014812275452456244,0.014177795861317358,0.022218413178684365,0.021266693791976037,0.029624550904912488,0.028355591722634715
full,strip,section 3 and rule 2 floor,USO,2011,12,0.02258909180526795,0.015846398330624924,0.01730986586037207,0.019553033114694755,0.022114768810923592,0.02545520076279199,0.029909150312325928,0.030878304486713932,0.0,0.0,0.005647272951316988,0.005528692202730898,0.011294545902633976,0.011057384405461796,0.016941818853950963,0.016586076608192696,0.02258909180526795,0.022114768810923592
full,strip,section 3 and rule 2 floor,USO,2012,12,0.030857191779056076,0.025281891163869155,0.025735097282499935,0.02693381164824373,0.029985192411841326,0.0308389599314212,0.03618793174789861,0.04266838671319676,0.0,0.0,0.007714297944764019,0.007496298102960331,0.015428595889528038,0.014992596205920663,0.023142893834292057,0.022488894308880993,0.030857191779056076,0.029985192411841326
full,strip,section 3 and rule 2 floor,USO,2013,12,0.045684502383019,0.027252367549979117,0.027688680754607183,0.02947484090164033,0.03592384113438428,0.05876195912015565,0.07314689560642308,0.08315930115157041,0.0,0.0,0.01142112559575475,0.00898096028359607,0.0228422511915095,0.01796192056719214,0.03426337678726425,0.02694288085078821,0.045684502383019,0.03592384113438428
full,strip,section 3 and rule 2 floor,USO,2014,12,0.08397893563394883,0.04335044176070721,0.050565293184513214,0.06616288805920742,0.08247013621352284,0.10481039554371338,0.11796704949250296,0.12323885501861995,0.0,0.0,0.020994733908487207,0.02061753405338071,0.041989467816974414,0.04123506810676142,0.06298420172546162,0.06185260216014213,0.08397893563394883,0.08247013621352284
full,strip,section 3 and rule 2 floor,USO,2015,11,0.04869934007472738,0.03273389017977298,0.03503983907230355,0.04062948610865681,0.04663107858369647,0.0583156988098276,0.060471313019806724,0.06614705386431552,0.0,0.0,0.012174835018681844,0.011657769645924118,0.02434967003736369,0.023315539291848236,0.036524505056045535,0.034973308937772354,0.04869934007472738,0.04663107858369647
full,strip,section 3 and rule 2 floor,USO,2016,2,0.05218447950700219,0.05059087777454886,0.050767944633710343,0.05129914521119479,0.05218447950700219,0.05306981380280959,0.053601014380294035,0.053778081239455516,0.0,0.0,0.013046119876750547,0.013046119876750547,0.026092239753501095,0.026092239753501095,0.03913835963025164,0.03913835963025164,0.05218447950700219,0.05218447950700219
full,strip,section 3 and rule 2 floor,USO,2018,1,0.04136246185114656,0.04136246185114656,0.04136246185114656,0.04136246185114656,0.04136246185114656,0.04136246185114656,0.04136246185114656,0.04136246185114656,0.0,0.0,0.01034061546278664,0.01034061546278664,0.02068123092557328,0.02068123092557328,0.03102184638835992,0.03102184638835992,0.04136246185114656,0.04136246185114656
full,strip,section 3 and rule 2 floor,USO,2019,2,0.05560008672940028,0.047534670483136456,0.04843082784383244,0.051119299925920375,0.05560008672940028,0.060080873532880184,0.06276934561496812,0.0636655029756641,0.0,0.0,0.01390002168235007,0.01390002168235007,0.02780004336470014,0.02780004336470014,0.04170006504705021,0.04170006504705021,0.05560008672940028,0.05560008672940028
full,strip,section 3 and rule 2 floor,USO,2020,10,0.052634029090613696,0.030101481462849834,0.0368909759785602,0.04072829822477986,0.043263483942117605,0.059107792127927876,0.09117030161513667,0.09395455650490232,0.0,0.0,0.013158507272653424,0.010815870985529401,0.026317014545306848,0.021631741971058802,0.03947552181796027,0.032447612956588205,0.052634029090613696,0.043263483942117605
full,strip,section 3 and rule 2 floor,USO,2021,12,0.07547688493295246,0.03504649307371799,0.038455020367459056,0.04387350623878475,0.058214698417931095,0.0742331422321883,0.0900231169539059,0.16876023035539017,0.0,0.0,0.018869221233238115,0.014553674604482774,0.03773844246647623,0.029107349208965547,0.056607663699714345,0.04366102381344832,0.07547688493295246,0.058214698417931095
full,strip,section 3 and rule 2 floor,USO,2022,12,0.10454838208594468,0.04410640724418999,0.05365532348633347,0.06613435004865173,0.08738355732216842,0.11539039625327345,0.16715263661055932,0.21827552290508045,0.0,0.0,0.02613709552148617,0.021845889330542104,0.05227419104297234,0.04369177866108421,0.0784112865644585,0.06553766799162632,0.10454838208594468,0.08738355732216842
full,strip,section 3 and rule 2 floor,USO,2023,12,0.10191617286133246,0.06418636880373335,0.06474048789039591,0.07073655134289239,0.09388958199919742,0.12679147673314375,0.14332734201899375,0.1589500221123881,0.0,0.0,0.025479043215333116,0.023472395499799355,0.05095808643066623,0.04694479099959871,0.07643712964599934,0.07041718649939807,0.10191617286133246,0.09388958199919742
full,strip,section 3 and rule 2 floor,USO,2024,12,0.1372293594216021,0.07493537917872761,0.07869626734117899,0.08445990140074974,0.12361817557284668,0.17447398607713377,0.21687297633371075,0.22896900698872574,0.0,0.0,0.03430733985540053,0.03090454389321167,0.06861467971080105,0.06180908778642334,0.10292201956620159,0.092713631679635,0.1372293594216021,0.12361817557284668
full,strip,section 3 and rule 2 floor,USO,2025,7,0.24062576325005441,0.12883486167702993,0.1292178939097201,0.14951533754970606,0.2307140952775812,0.32255906916979715,0.347004962399889,0.36403528349467135,0.0,0.0,0.060156440812513604,0.0576785238193953,0.12031288162502721,0.1153570476387906,0.18046932243754082,0.17303557145818588,0.24062576325005441,0.2307140952775812
full,strip,section 3 and rule 2 floor,USO,ALL,166,0.07439163089309371,0.023749655666235246,0.026671633100438748,0.03406412051284451,0.05772189299648099,0.09024224040497768,0.13325827148819006,0.2002843714380175,0.0,0.0,0.018597907723273428,0.014430473249120248,0.037195815446546855,0.028860946498240496,0.055793723169820286,0.04329141974736074,0.07439163089309371,0.05772189299648099
estimation,straddle,section 3,ALL,2007,16,0.04969055245992615,0.024827063394295457,0.02845410159407637,0.031664910432033705,0.04919354838709679,0.060075093867334214,0.0745970617600913,0.07785087719298249,0.0,0.0,0.012422638114981538,0.012298387096774197,0.024845276229963076,0.024596774193548394,0.037267914344944614,0.036895161290322595,0.04969055245992615,0.04919354838709679
estimation,straddle,section 3,ALL,2008,32,0.037724942990194806,0.017857142857142856,0.01830538393645191,0.024220032840722498,0.03439073004290395,0.04082207207207205,0.05596403596403596,0.08469855832241151,0.0,0.0,0.009431235747548701,0.008597682510725988,0.018862471495097403,0.017195365021451976,0.028293707242646106,0.025793047532177964,0.037724942990194806,0.03439073004290395
estimation,straddle,section 3,ALL,2009,48,0.030681834634300992,0.007588308149616051,0.011785682838777857,0.02094259906759905,0.02632034632034634,0.03830188679245286,0.051956856702619444,0.06567375886524822,0.0,0.0,0.007670458658575248,0.006580086580086585,0.015340917317150496,0.01316017316017317,0.023011375975725744,0.019740259740259756,0.030681834634300992,0.02632034632034634
estimation,straddle,section 3,ALL,2010,44,0.010038690184705434,0.0050172634271099786,0.005814037994738314,0.006509037245386498,0.00810816733504263,0.012658227848101276,0.016354166666666666,0.019955634427684107,0.0,0.0,0.0025096725461763586,0.0020270418337606576,0.005019345092352717,0.004054083667521315,0.007529017638529076,0.006081125501281972,0.010038690184705434,0.00810816733504263
estimation,straddle,section 3,ALL,2011,48,0.008316440664775706,0.002338963963963924,0.002597766855433304,0.0035786613668096186,0.006177606177606184,0.011475746779939688,0.01894003124624444,0.02127659574468086,0.0,0.0,0.0020791101661939266,0.001544401544401546,0.004158220332387853,0.003088803088803092,0.006237330498581779,0.004633204633204638,0.008316440664775706,0.006177606177606184
estimation,straddle,section 3,ALL,2012,46,0.006911876769003421,0.0038886314488724167,0.004366438356164388,0.005008811681772396,0.00613496932515338,0.007982320928623115,0.01070604610368562,0.011905319896883053,0.0,0.0,0.0017279691922508552,0.001533742331288345,0.0034559383845017104,0.00306748466257669,0.005183907576752566,0.0046012269938650345,0.006911876769003421,0.00613496932515338
estimation,straddle,section 3,ALL,2013,48,0.007882321598618595,0.003256046108641592,0.004005458780715449,0.006187569367369595,0.007326892109500791,0.010532719875280438,0.011665420361072506,0.011952191235059773,0.0,0.0,0.0019705803996546488,0.0018317230273751978,0.0039411607993092975,0.0036634460547503955,0.005911741198963946,0.005495169082125593,0.007882321598618595,0.007326892109500791
estimation,straddle,section 3,ALL,2014,48,0.011937888758510201,0.0025867160652920888,0.00269381830601094,0.006649846048580203,0.009136696636696622,0.013128970454774607,0.02251198430472529,0.03231284153005461,0.0,0.0,0.0029844721896275504,0.0022841741591741556,0.005968944379255101,0.004568348318348311,0.008953416568882652,0.006852522477522467,0.011937888758510201,0.009136696636696622
estimation,straddle,section 3,ALL,2015,48,0.020108623226724732,0.007201303654392906,0.007949308755760377,0.010120681484021524,0.0140873015873016,0.023805496828752663,0.039694616571234374,0.048477564102564104,0.0,0.0,0.005027155806681183,0.0035218253968254,0.010054311613362366,0.0070436507936508,0.01508146742004355,0.0105654761904762,0.020108623226724732,0.0140873015873016
estimation,straddle,section 3,ALL,2016,48,0.022811188710701705,0.007009167303284956,0.007496408515084198,0.010110186559580204,0.018129614438064004,0.02572427572427575,0.04631185807656393,0.06259958772076438,0.0,0.0,0.005702797177675426,0.004532403609516001,0.011405594355350853,0.009064807219032002,0.01710839153302628,0.013597210828548003,0.022811188710701705,0.018129614438064004
estimation,straddle,section 3,ALL,2017,48,0.023625145990444064,0.006901962707334721,0.00758231742053094,0.012883031301482713,0.017095265926358846,0.032668124658283226,0.046128783331904295,0.05162645801637322,0.0,0.0,0.005906286497611016,0.004273816481589711,0.011812572995222032,0.008547632963179423,0.01771885949283305,0.012821449444769133,0.023625145990444064,0.017095265926358846
estimation,straddle,section 3,ALL,2018,48,0.019805173469159967,0.0071443624868282474,0.0077376046631072014,0.012286970863111611,0.018636416251881022,0.02505252100840336,0.03016030534351143,0.03300483808895489,0.0,0.0,0.004951293367289992,0.004659104062970256,0.009902586734579983,0.009318208125940511,0.014853880101869974,0.013977312188910768,0.019805173469159967,0.018636416251881022
estimation,straddle,section 3,ALL,2019,48,0.019607367337678903,0.0037192787022209705,0.005017572316842411,0.010211732245681381,0.013799010277883529,0.02211830131445906,0.04426999266324286,0.05395424836601307,0.0,0.0,0.004901841834419726,0.0034497525694708823,0.009803683668839451,0.0068995051389417646,0.014705525503259178,0.010349257708412647,0.019607367337678903,0.013799010277883529
estimation,straddle,section 3,ALL,2020,47,0.012309193565712386,0.004372239275286365,0.005670934091986728,0.007915787714864547,0.011705685618729108,0.015216906019793131,0.01906234649880837,0.021304181740556802,0.0,0.0,0.0030772983914280965,0.002926421404682277,0.006154596782856193,0.005852842809364554,0.009231895174284289,0.00877926421404683,0.012309193565712386,0.011705685618729108
estimation,straddle,section 3,ALL,2021,48,0.014451864688303845,0.005222467209407514,0.0057295820813985,0.006646460272786323,0.011337930531231768,0.018366158529554224,0.024147507333461205,0.029861132151694187,0.0,0.0,0.003612966172075961,0.002834482632807942,0.007225932344151922,0.005668965265615884,0.010838898516227883,0.008503447898423826,0.014451864688303845,0.011337930531231768
estimation,straddle,section 3,ALL,ALL,665,0.0179599467187026,0.003847635986364314,0.005130909378542996,0.007352941176470595,0.012567324955116707,0.0229007633587786,0.038914027149321254,0.05084745762711866,0.0,0.0,0.00448998667967565,0.003141831238779177,0.0089799733593513,0.006283662477558354,0.013469960039026948,0.009425493716337531,0.0179599467187026,0.012567324955116707
estimation,straddle,section 3,GLD,2008,7,0.02685636104875646,0.016351907255048603,0.016997008227374703,0.020422824302134643,0.02463054187192118,0.032572431957857785,0.03784313725490196,0.0397549019607843,0.0,0.0,0.006714090262189115,0.006157635467980295,0.01342818052437823,0.01231527093596059,0.020142270786567343,0.018472906403940885,0.02685636104875646,0.02463054187192118
estimation,straddle,section 3,GLD,2009,12,0.021620882303337138,0.0074704170558313,0.009397764555413437,0.02072704081632651,0.022739018087855317,0.025480848265658412,0.02891319207108681,0.03036758563074352,0.0,0.0,0.005405220575834284,0.005684754521963829,0.010810441151668569,0.011369509043927658,0.016215661727502852,0.017054263565891487,0.021620882303337138,0.022739018087855317
estimation,straddle,section 3,GLD,2010,12,0.006396665822052751,0.003509986839870976,0.004485018885181533,0.005628399553330231,0.006552833881273501,0.007335277968428283,0.008084079645248246,0.00886787157313903,0.0,0.0,0.0015991664555131877,0.0016382084703183753,0.0031983329110263753,0.0032764169406367507,0.004797499366539563,0.004914625410955126,0.006396665822052751,0.006552833881273501
estimation,straddle,section 3,GLD,2011,12,0.006254281002446689,0.00196850393700788,0.0020959778676314547,0.0033940484686753626,0.005510294771144992,0.008703335093634464,0.010915625167623292,0.011667410178099595,0.0,0.0,0.0015635702506116723,0.001377573692786248,0.0031271405012233446,0.002755147385572496,0.004690710751835017,0.004132721078358744,0.006254281002446689,0.005510294771144992
estimation,straddle,section 3,GLD,2012,12,0.006297711729507595,0.0033183479008453863,0.003598901098901102,0.004632011544735829,0.005011388949579742,0.006479177529464303,0.011511372782132157,0.013048525323167746,0.0,0.0,0.0015744279323768988,0.0012528472373949356,0.0031488558647537975,0.002505694474789871,0.0047232837971306965,0.0037585417121848066,0.006297711729507595,0.005011388949579742
estimation,straddle,section 3,GLD,2013,12,0.005606514280438236,0.0025254079417759965,0.002764094903638397,0.003619189331726058,0.004287530406933396,0.006832559059009594,0.011170979081426809,0.011706624750102985,0.0,0.0,0.001401628570109559,0.001071882601733349,0.002803257140219118,0.002143765203466698,0.004204885710328677,0.003215647805200047,0.005606514280438236,0.004287530406933396
estimation,straddle,section 3,GLD,2014,12,0.005098950934466742,0.0024616306373913275,0.002485454731040067,0.0025974548969071973,0.002994784713693226,0.005530204871087104,0.008331358375794932,0.013074712643678165,0.0,0.0,0.0012747377336166856,0.0007486961784233065,0.002549475467233371,0.001497392356846613,0.003824213200850057,0.0022460885352699194,0.005098950934466742,0.002994784713693226
estimation,straddle,section 3,GLD,2015,12,0.009894948068255131,0.007050816696914707,0.007227379298686607,0.007968509984639025,0.009619221952868594,0.011415419125538982,0.01206777263572206,0.013808486418590012,0.0,0.0,0.002473737017063783,0.0024048054882171484,0.004947474034127566,0.004809610976434297,0.0074212110511913485,0.007214416464651445,0.009894948068255131,0.009619221952868594
estimation,straddle,section 3,GLD,2016,12,0.008272024545243525,0.006575259602782544,0.006612798965740148,0.007262695287905378,0.007645408858934873,0.009458944256740903,0.010157611741736017,0.010806387830140268,0.0,0.0,0.0020680061363108813,0.0019113522147337183,0.0041360122726217625,0.0038227044294674366,0.006204018408932643,0.005734056644201155,0.008272024545243525,0.007645408858934873
estimation,straddle,section 3,GLD,2017,12,0.008042050213087988,0.005932709361335984,0.006053673384128758,0.007196184918659825,0.007692762885377839,0.008565426332825426,0.010390361910579243,0.010996394502548208,0.0,0.0,0.002010512553271997,0.0019231907213444598,0.004021025106543994,0.0038463814426889197,0.006031537659815992,0.0057695721640333795,0.008042050213087988,0.007692762885377839
estimation,straddle,section 3,GLD,2018,12,0.00821951890812111,0.005095997172243136,0.005348143942082446,0.007481559536354065,0.008164133657771203,0.00939171806546755,0.009804255576880135,0.011010227126673162,0.0,0.0,0.0020548797270302775,0.0020410334144428006,0.004109759454060555,0.004082066828885601,0.006164639181090833,0.006123100243328402,0.00821951890812111,0.008164133657771203
estimation,straddle,section 3,GLD,2019,12,0.005987359647284773,0.0029749840630958367,0.0032942474603510716,0.003752697904337531,0.005348205348205353,0.008259201116343968,0.009491936939153796,0.010427052359263304,0.0,0.0,0.0014968399118211932,0.0013370513370513384,0.0029936798236423865,0.0026741026741026767,0.00449051973546358,0.004011154011154015,0.005987359647284773,0.005348205348205353
estimation,straddle,section 3,GLD,2020,12,0.0092898960347919,0.004019946379562897,0.00430236330513339,0.005727372024412786,0.01019214703425231,0.012384259259259263,0.012938311688311714,0.01411960132890366,0.0,0.0,0.002322474008697975,0.0025480367585630774,0.00464494801739595,0.005096073517126155,0.006967422026093925,0.007644110275689233,0.0092898960347919,0.01019214703425231
estimation,straddle,section 3,GLD,2021,12,0.006600986927217064,0.004447497661365778,0.00477772344587127,0.0057225577959325305,0.005876642313359534,0.007313073683801972,0.007619292678045579,0.009715110760551334,0.0,0.0,0.001650246731804266,0.0014691605783398835,0.003300493463608532,0.002938321156679767,0.004950740195412798,0.004407481735019651,0.006600986927217064,0.005876642313359534
estimation,straddle,section 3,GLD,ALL,163,0.009073472468320878,0.0026076022427440914,0.0032947265676129293,0.005075168120578078,0.007462686567164185,0.010167894986453195,0.017467532467532465,0.02449306908007791,0.0,0.0,0.0022683681170802194,0.0018656716417910463,0.004536736234160439,0.0037313432835820925,0.006805104351240658,0.005597014925373138,0.009073472468320878,0.007462686567164185
estimation,straddle,section 3,SLV,2008,1,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.0,0.0,0.017857142857142853,0.017857142857142853,0.035714285714285705,0.035714285714285705,0.05357142857142856,0.05357142857142856,0.07142857142857141,0.07142857142857141
estimation,straddle,section 3,SLV,2009,12,0.04929994890236943,0.017095868431608506,0.023703703703703703,0.04497354497354496,0.05084745762711866,0.06453900709219859,0.06945736434108525,0.0697674418604651,0.0,0.0,0.012324987225592358,0.012711864406779665,0.024649974451184716,0.02542372881355933,0.03697496167677707,0.03813559322033899,0.04929994890236943,0.05084745762711866
estimation,straddle,section 3,SLV,2010,12,0.011958943118563046,0.006063153770493127,0.006251867226441505,0.00789036544850499,0.012553180314092137,0.013830630511609484,0.017112027927642038,0.019139685476410734,0.0,0.0,0.0029897357796407615,0.003138295078523034,0.005979471559281523,0.006276590157046068,0.008969207338922284,0.009414885235569102,0.011958943118563046,0.012553180314092137
estimation,straddle,section 3,SLV,2011,12,0.003977260076674607,0.002388513513513478,0.0025051020408163064,0.002601105887381162,0.003566977796993823,0.004873863677850383,0.0059420780351012925,0.006587974836150024,0.0,0.0,0.0009943150191686516,0.0008917444492484558,0.0019886300383373033,0.0017834888984969116,0.0029829450575059547,0.002675233347745367,0.003977260076674607,0.003566977796993823
estimation,straddle,section 3,SLV,2012,12,0.006898491327534825,0.004903110047846879,0.005043478260869544,0.005744660564454621,0.006116265150381569,0.0070144043183618075,0.008928086197322882,0.011141759127254703,0.0,0.0,0.0017246228318837063,0.0015290662875953923,0.0034492456637674127,0.0030581325751907846,0.005173868495651119,0.0045871988627861765,0.006898491327534825,0.006116265150381569
estimation,straddle,section 3,SLV,2013,12,0.008141312089213011,0.005309597523219819,0.005441765042208998,0.006474287828338862,0.007413916195288051,0.010120239321382703,0.011226741529020052,0.011359494942248378,0.0,0.0,0.002035328022303253,0.0018534790488220127,0.004070656044606506,0.0037069580976440255,0.006105984066909759,0.005560437146466039,0.008141312089213011,0.007413916195288051
estimation,straddle,section 3,SLV,2014,12,0.015708586950643685,0.012001434720229532,0.012220423034105836,0.012605704081096694,0.013491983462740737,0.017149450899251958,0.020498448603743388,0.023635288152780102,0.0,0.0,0.003927146737660921,0.0033729958656851843,0.007854293475321843,0.006745991731370369,0.011781440212982764,0.010118987597055554,0.015708586950643685,0.013491983462740737
estimation,straddle,section 3,SLV,2015,12,0.016911983188086614,0.01278957528957528,0.01355105105105103,0.014237772461456686,0.015756823821339964,0.01938171524158786,0.02116913819041475,0.023156673114119907,0.0,0.0,0.0042279957970216536,0.003939205955334991,0.008455991594043307,0.007878411910669982,0.01268398739106496,0.011817617866004973,0.016911983188086614,0.015756823821339964
estimation,straddle,section 3,SLV,2016,12,0.02049143488526742,0.012180546726001235,0.01543345543345537,0.0181191973644804,0.022474747474747467,0.023976172747580064,0.025608568646543352,0.025790875790875814,0.0,0.0,0.005122858721316855,0.005618686868686867,0.01024571744263371,0.011237373737373733,0.015368576163950567,0.0168560606060606,0.02049143488526742,0.022474747474747467
estimation,straddle,section 3,SLV,2017,12,0.01718460871967618,0.01408823529411766,0.014727831431079908,0.01509497964721845,0.016261237440507684,0.01702220923436587,0.019844943300162014,0.024117303764225287,0.0,0.0,0.004296152179919045,0.004065309360126921,0.00859230435983809,0.008130618720253842,0.012888456539757134,0.012195928080380763,0.01718460871967618,0.016261237440507684
estimation,straddle,section 3,SLV,2018,12,0.01989103585147323,0.016464891041162243,0.016949152542372895,0.017168322618351856,0.018524871355060035,0.021608643457382976,0.02521008403361347,0.02602770838064958,0.0,0.0,0.0049727589628683075,0.004631217838765009,0.009945517925736615,0.009262435677530018,0.014918276888604923,0.013893653516295026,0.01989103585147323,0.018524871355060035
estimation,straddle,section 3,SLV,2019,12,0.018855994555786817,0.010637254901960793,0.011886936592818951,0.013381888381888385,0.017403147699757884,0.021059782608695628,0.023104145601617814,0.03193963384463136,0.0,0.0,0.004713998638946704,0.004350786924939471,0.009427997277893408,0.008701573849878942,0.014141995916840112,0.013052360774818413,0.018855994555786817,0.017403147699757884
estimation,straddle,section 3,SLV,2020,12,0.010138004238408467,0.005091374269005852,0.005904183535762484,0.006462175333665611,0.008772604848018478,0.012148008241758237,0.01647962707182321,0.018540105869081034,0.0,0.0,0.002534501059602117,0.0021931512120046195,0.005069002119204234,0.004386302424009239,0.007603503178806351,0.006579453636013859,0.010138004238408467,0.008772604848018478
estimation,straddle,section 3,SLV,2021,12,0.0072729093016568,0.005381663113006402,0.005727652464494575,0.006149488304093573,0.00759712230215828,0.008097567424643053,0.008511979823455241,0.009215904868078788,0.0,0.0,0.0018182273254142,0.00189928057553957,0.0036364546508284,0.00379856115107914,0.0054546819762426,0.00569784172661871,0.0072729093016568,0.00759712230215828
estimation,straddle,section 3,SLV,ALL,157,0.016256017387852362,0.004126984126984131,0.005407560084000922,0.007299270072992708,0.013513513513513526,0.019108280254777087,0.0257742257742258,0.0482647296206618,0.0,0.0,0.004064004346963091,0.0033783783783783816,0.008128008693926181,0.006756756756756763,0.012192013040889273,0.010135135135135144,0.016256017387852362,0.013513513513513526
estimation,straddle,section 3,UNG,2007,8,0.05385862480850339,0.028114592427328867,0.02890678048307304,0.04237054296839073,0.05349740932642489,0.06616502335236119,0.07621951219512194,0.07977642276422763,0.0,0.0,0.013464656202125848,0.013374352331606222,0.026929312404251695,0.026748704663212445,0.04039396860637754,0.04012305699481867,0.05385862480850339,0.05349740932642489
estimation,straddle,section 3,UNG,2008,12,0.044522007646869116,0.0290948431301839,0.02980252261434578,0.03284734878069946,0.03856295319709953,0.04828113063407182,0.05596403596403595,0.07643848506233823,0.0,0.0,0.011130501911717279,0.009640738299274882,0.022261003823434558,0.019281476598549764,0.03339150573515184,0.028922214897824646,0.044522007646869116,0.03856295319709953
estimation,straddle,section 3,UNG,2009,12,0.03155501199277421,0.015309233449477364,0.018452380952380963,0.023809523809523822,0.03372489579386132,0.03830188679245286,0.04313043478260874,0.04534161490683232,0.0,0.0,0.007888752998193553,0.00843122394846533,0.015777505996387105,0.01686244789693066,0.023666258994580656,0.025293671845395993,0.03155501199277421,0.03372489579386132
estimation,straddle,section 3,UNG,2010,8,0.01565782603493989,0.010249722530521617,0.011065482796892335,0.012434847356664194,0.015165441176470602,0.01760204081632652,0.021485714285714278,0.022742857142857148,0.0,0.0,0.003914456508734973,0.0037913602941176505,0.007828913017469945,0.007582720588235301,0.011743369526204918,0.011374080882352951,0.01565782603493989,0.015165441176470602
estimation,straddle,section 3,UNG,2011,12,0.017412218353532665,0.01176349684845161,0.012210177657332103,0.012954840805717993,0.01820589208871235,0.021276595744680854,0.022738346597368828,0.023309705561613946,0.0,0.0,0.004353054588383166,0.004551473022178088,0.008706109176766333,0.009102946044356176,0.013059163765149498,0.013654419066534263,0.017412218353532665,0.01820589208871235
