ticker,cycle,arm,entry,window,block,excluded_by,primary,robustness,truncated
GLD,1,strip,2008-06-23,estimation,A and B,,True,True,False
GLD,1,straddle,2008-06-23,estimation,A and B,,True,False,False
GLD,2,strip,2008-07-21,estimation,A and B,,True,True,False
GLD,2,straddle,2008-07-21,estimation,A and B,,True,False,False
GLD,3,strip,2008-08-18,estimation,A and B,,True,True,False
GLD,3,straddle,2008-08-18,estimation,A and B,,True,False,False
GLD,4,strip,2008-09-22,estimation,A and B,,True,True,False
GLD,4,straddle,2008-09-22,estimation,A and B,,True,False,False
GLD,5,strip,2008-10-20,estimation,A and B,,True,True,False
GLD,5,straddle,2008-10-20,estimation,A and B,,True,False,False
GLD,6,strip,2008-11-24,estimation,A and B,,True,True,False
GLD,6,straddle,2008-11-24,estimation,A and B,,True,False,False
GLD,7,strip,2008-12-22,estimation,A and B,,True,True,False
GLD,7,straddle,2008-12-22,estimation,A and B,,True,False,False
GLD,8,strip,2009-01-20,estimation,A and B,,True,True,False
GLD,8,straddle,2009-01-20,estimation,A and B,,True,False,False
GLD,9,strip,2009-02-23,estimation,A and B,,True,True,False
GLD,9,straddle,2009-02-23,estimation,A and B,,True,False,False
GLD,10,strip,2009-03-23,estimation,A and B,,True,True,False
GLD,10,straddle,2009-03-23,estimation,A and B,,True,False,False
GLD,11,strip,2009-04-20,estimation,A and B,,True,True,False
GLD,11,straddle,2009-04-20,estimation,A and B,,True,False,False
GLD,12,strip,2009-05-18,estimation,A and B,,True,True,False
GLD,12,straddle,2009-05-18,estimation,A and B,,True,False,False
GLD,13,strip,2009-06-22,estimation,A and B,,True,True,False
GLD,13,straddle,2009-06-22,estimation,A and B,,True,False,False
GLD,14,strip,2009-07-20,estimation,A and B,,True,True,False
GLD,14,straddle,2009-07-20,estimation,A and B,,True,False,False
GLD,15,strip,2009-08-24,estimation,A and B,,True,True,False
GLD,15,straddle,2009-08-24,estimation,A and B,,True,False,False
GLD,16,strip,2009-09-21,estimation,A and B,,True,True,False
GLD,16,straddle,2009-09-21,estimation,A and B,,True,False,False
GLD,17,strip,2009-10-19,estimation,A and B,,True,True,False
GLD,17,straddle,2009-10-19,estimation,A and B,,True,False,False
GLD,18,strip,2009-11-23,estimation,A and B,,True,True,False
GLD,18,straddle,2009-11-23,estimation,A and B,,True,False,False
GLD,19,strip,2009-12-21,estimation,A and B,,True,True,False
GLD,19,straddle,2009-12-21,estimation,A and B,,True,False,False
GLD,20,strip,2010-01-19,estimation,A and B,,True,True,False
GLD,20,straddle,2010-01-19,estimation,A and B,,True,False,False
GLD,21,strip,2010-02-22,estimation,A and B,,True,True,False
GLD,21,straddle,2010-02-22,estimation,A and B,,True,False,False
GLD,22,strip,2010-03-22,estimation,A and B,,True,True,False
GLD,22,straddle,2010-03-22,estimation,A and B,,True,False,False
GLD,23,strip,2010-04-19,estimation,A and B,,True,True,False
GLD,23,straddle,2010-04-19,estimation,A and B,,True,False,False
GLD,24,strip,2010-05-24,estimation,A and B,,True,True,False
GLD,24,straddle,2010-05-24,estimation,A and B,,True,False,False
GLD,25,strip,2010-06-21,estimation,A and B,,True,True,False
GLD,25,straddle,2010-06-21,estimation,A and B,,True,False,False
GLD,26,strip,2010-07-19,estimation,A and B,,True,True,False
GLD,26,straddle,2010-07-19,estimation,A and B,,True,False,False
GLD,27,strip,2010-08-23,estimation,A and B,,True,True,False
GLD,27,straddle,2010-08-23,estimation,A and B,,True,False,False
GLD,28,strip,2010-09-20,estimation,A and B,,True,True,False
GLD,28,straddle,2010-09-20,estimation,A and B,,True,False,False
GLD,29,strip,2010-10-18,estimation,A and B,,True,True,False
GLD,29,straddle,2010-10-18,estimation,A and B,,True,False,False
GLD,30,strip,2010-11-22,estimation,A and B,,True,True,False
GLD,30,straddle,2010-11-22,estimation,A and B,,True,False,False
GLD,31,strip,2010-12-20,estimation,A and B,,True,True,False
GLD,31,straddle,2010-12-20,estimation,A and B,,True,False,False
GLD,32,strip,2011-01-24,estimation,A and B,,True,True,False
GLD,32,straddle,2011-01-24,estimation,A and B,,True,False,False
GLD,33,strip,2011-02-22,estimation,A and B,,True,True,False
GLD,33,straddle,2011-02-22,estimation,A and B,,True,False,False
GLD,34,strip,2011-03-21,estimation,A and B,,True,True,False
GLD,34,straddle,2011-03-21,estimation,A and B,,True,False,False
GLD,35,strip,2011-04-18,estimation,A and B,,True,True,False
GLD,35,straddle,2011-04-18,estimation,A and B,,True,False,False
GLD,36,strip,2011-05-23,estimation,A and B,,True,True,False
GLD,36,straddle,2011-05-23,estimation,A and B,,True,False,False
GLD,37,strip,2011-06-20,estimation,A and B,,True,True,False
GLD,37,straddle,2011-06-20,estimation,A and B,,True,False,False
GLD,38,strip,2011-07-18,estimation,A and B,,True,True,False
GLD,38,straddle,2011-07-18,estimation,A and B,,True,False,False
GLD,39,strip,2011-08-22,estimation,A and B,,True,True,False
GLD,39,straddle,2011-08-22,estimation,A and B,,True,False,False
GLD,40,strip,2011-09-19,estimation,A and B,,True,True,False
GLD,40,straddle,2011-09-19,estimation,A and B,,True,False,False
GLD,41,strip,2011-10-24,estimation,A and B,,True,True,False
GLD,41,straddle,2011-10-24,estimation,A and B,,True,False,False
GLD,42,strip,2011-11-21,estimation,A and B,,True,True,False
GLD,42,straddle,2011-11-21,estimation,A and B,,True,False,False
GLD,43,strip,2011-12-19,estimation,A and B,,True,True,False
GLD,43,straddle,2011-12-19,estimation,A and B,,True,False,False
GLD,44,strip,2012-01-23,estimation,A and B,,True,True,False
GLD,44,straddle,2012-01-23,estimation,A and B,,True,False,False
GLD,45,strip,2012-02-21,estimation,A and B,,True,True,False
GLD,45,straddle,2012-02-21,estimation,A and B,,True,False,False
GLD,46,strip,2012-03-19,estimation,A and B,,True,True,False
GLD,46,straddle,2012-03-19,estimation,A and B,,True,False,False
GLD,47,strip,2012-04-23,estimation,A and B,,True,True,False
GLD,47,straddle,2012-04-23,estimation,A and B,,True,False,False
GLD,48,strip,2012-05-21,estimation,A and B,,True,True,False
GLD,48,straddle,2012-05-21,estimation,A and B,,True,False,False
GLD,49,strip,2012-06-18,estimation,A and B,,True,True,False
GLD,49,straddle,2012-06-18,estimation,A and B,,True,False,False
GLD,50,strip,2012-07-23,estimation,A and B,,True,True,False
GLD,50,straddle,2012-07-23,estimation,A and B,,True,False,False
GLD,51,strip,2012-08-20,estimation,A and B,,True,True,False
GLD,51,straddle,2012-08-20,estimation,A and B,,True,False,False
GLD,52,strip,2012-09-24,estimation,A and B,,True,True,False
GLD,52,straddle,2012-09-24,estimation,A and B,,True,False,False
GLD,53,strip,2012-10-22,estimation,A and B,,True,True,False
GLD,53,straddle,2012-10-22,estimation,A and B,,True,False,False
GLD,54,strip,2012-11-19,estimation,A and B,,True,True,False
GLD,54,straddle,2012-11-19,estimation,A and B,,True,False,False
GLD,55,strip,2012-12-24,estimation,A and B,,True,True,False
GLD,55,straddle,2012-12-24,estimation,A and B,,True,False,False
GLD,56,strip,2013-01-22,estimation,A and B,,True,True,False
GLD,56,straddle,2013-01-22,estimation,A and B,,True,False,False
GLD,57,strip,2013-02-19,estimation,A and B,,True,True,False
GLD,57,straddle,2013-02-19,estimation,A and B,,True,False,False
GLD,58,strip,2013-03-18,estimation,A and B,,True,True,False
GLD,58,straddle,2013-03-18,estimation,A and B,,True,False,False
GLD,59,strip,2013-04-22,estimation,A and B,,True,True,False
GLD,59,straddle,2013-04-22,estimation,A and B,,True,False,False
GLD,60,strip,2013-05-20,estimation,A and B,,True,True,False
GLD,60,straddle,2013-05-20,estimation,A and B,,True,False,False
GLD,61,strip,2013-06-24,estimation,A and B,,True,True,False
GLD,61,straddle,2013-06-24,estimation,A and B,,True,False,False
GLD,62,strip,2013-07-22,estimation,A and B,,True,True,False
GLD,62,straddle,2013-07-22,estimation,A and B,,True,False,False
GLD,63,strip,2013-08-19,estimation,A and B,,True,True,False
GLD,63,straddle,2013-08-19,estimation,A and B,,True,False,False
GLD,64,strip,2013-09-23,estimation,A and B,,True,True,False
GLD,64,straddle,2013-09-23,estimation,A and B,,True,False,False
GLD,65,strip,2013-10-21,estimation,A and B,,True,True,False
GLD,65,straddle,2013-10-21,estimation,A and B,,True,False,False
GLD,66,strip,2013-11-18,estimation,A and B,,True,True,False
GLD,66,straddle,2013-11-18,estimation,A and B,,True,False,False
GLD,67,strip,2013-12-23,estimation,A and B,,True,True,False
GLD,67,straddle,2013-12-23,estimation,A and B,,True,False,False
GLD,68,strip,2014-01-21,estimation,A and B,,True,True,False
GLD,68,straddle,2014-01-21,estimation,A and B,,True,False,False
GLD,69,strip,2014-02-24,estimation,A and B,,True,True,False
GLD,69,straddle,2014-02-24,estimation,A and B,,True,False,False
GLD,70,strip,2014-03-24,estimation,A and B,,True,True,False
GLD,70,straddle,2014-03-24,estimation,A and B,,True,False,False
GLD,71,strip,2014-04-21,estimation,A and B,,True,True,False
GLD,71,straddle,2014-04-21,estimation,A and B,,True,False,False
GLD,72,strip,2014-05-19,estimation,A and B,,True,True,False
GLD,72,straddle,2014-05-19,estimation,A and B,,True,False,False
GLD,73,strip,2014-06-23,estimation,A and B,,True,True,False
GLD,73,straddle,2014-06-23,estimation,A and B,,True,False,False
GLD,74,strip,2014-07-21,estimation,A and B,,True,True,False
GLD,74,straddle,2014-07-21,estimation,A and B,,True,False,False
GLD,75,strip,2014-08-18,estimation,A and B,,True,True,False
GLD,75,straddle,2014-08-18,estimation,A and B,,True,False,False
GLD,76,strip,2014-09-22,estimation,A and B,,True,True,False
GLD,76,straddle,2014-09-22,estimation,A and B,,True,False,False
GLD,77,strip,2014-10-20,estimation,A and B,,True,True,False
GLD,77,straddle,2014-10-20,estimation,A and B,,True,False,False
GLD,78,strip,2014-11-24,estimation,A and B,,True,True,False
GLD,78,straddle,2014-11-24,estimation,A and B,,True,False,False
GLD,79,strip,2014-12-22,estimation,A and B,,True,True,False
GLD,79,straddle,2014-12-22,estimation,A and B,,True,False,False
GLD,80,strip,2015-01-20,estimation,A and B,,True,True,False
GLD,80,straddle,2015-01-20,estimation,A and B,,True,False,False
GLD,81,strip,2015-02-23,estimation,A and B,,True,True,False
GLD,81,straddle,2015-02-23,estimation,A and B,,True,False,False
GLD,82,strip,2015-03-23,estimation,A and B,,True,True,False
GLD,82,straddle,2015-03-23,estimation,A and B,,True,False,False
GLD,83,strip,2015-04-20,estimation,A and B,,True,True,False
GLD,83,straddle,2015-04-20,estimation,A and B,,True,False,False
GLD,84,strip,2015-05-18,estimation,A and B,,True,True,False
GLD,84,straddle,2015-05-18,estimation,A and B,,True,False,False
GLD,85,strip,2015-06-22,estimation,A and B,,True,True,False
GLD,85,straddle,2015-06-22,estimation,A and B,,True,False,False
GLD,86,strip,2015-07-20,estimation,A and B,,True,True,False
GLD,86,straddle,2015-07-20,estimation,A and B,,True,False,False
GLD,87,strip,2015-08-24,estimation,A and B,,True,True,False
GLD,87,straddle,2015-08-24,estimation,A and B,,True,False,False
GLD,88,strip,2015-09-21,estimation,A and B,,True,True,False
GLD,88,straddle,2015-09-21,estimation,A and B,,True,False,False
GLD,89,strip,2015-10-19,estimation,A and B,,True,True,False
GLD,89,straddle,2015-10-19,estimation,A and B,,True,False,False
GLD,90,strip,2015-11-23,estimation,A and B,,True,True,False
GLD,90,straddle,2015-11-23,estimation,A and B,,True,False,False
GLD,91,strip,2015-12-21,estimation,A and B,,True,True,False
GLD,91,straddle,2015-12-21,estimation,A and B,,True,False,False
GLD,92,strip,2016-01-19,estimation,A and B,,True,True,False
GLD,92,straddle,2016-01-19,estimation,A and B,,True,False,False
GLD,93,strip,2016-02-22,estimation,A and B,,True,True,False
GLD,93,straddle,2016-02-22,estimation,A and B,,True,False,False
GLD,94,strip,2016-03-21,estimation,A and B,,True,True,False
GLD,94,straddle,2016-03-21,estimation,A and B,,True,False,False
GLD,95,strip,2016-04-18,estimation,A and B,,True,True,False
GLD,95,straddle,2016-04-18,estimation,A and B,,True,False,False
GLD,96,strip,2016-05-23,estimation,A and B,,True,True,False
GLD,96,straddle,2016-05-23,estimation,A and B,,True,False,False
GLD,97,strip,2016-06-20,estimation,A and B,,True,True,False
GLD,97,straddle,2016-06-20,estimation,A and B,,True,False,False
GLD,98,strip,2016-07-18,estimation,A and B,,True,True,False
GLD,98,straddle,2016-07-18,estimation,A and B,,True,False,False
GLD,99,strip,2016-08-22,estimation,A and B,,True,True,False
GLD,99,straddle,2016-08-22,estimation,A and B,,True,False,False
GLD,100,strip,2016-09-19,estimation,A and B,,True,True,False
GLD,100,straddle,2016-09-19,estimation,A and B,,True,False,False
GLD,101,strip,2016-10-24,estimation,A and B,,True,True,False
GLD,101,straddle,2016-10-24,estimation,A and B,,True,False,False
GLD,102,strip,2016-11-21,estimation,A and B,,True,True,False
GLD,102,straddle,2016-11-21,estimation,A and B,,True,False,False
GLD,103,strip,2016-12-19,estimation,A and B,,True,True,False
GLD,103,straddle,2016-12-19,estimation,A and B,,True,False,False
GLD,104,strip,2017-01-23,estimation,A and B,,True,True,False
GLD,104,straddle,2017-01-23,estimation,A and B,,True,False,False
GLD,105,strip,2017-02-21,estimation,A and B,,True,True,False
GLD,105,straddle,2017-02-21,estimation,A and B,,True,False,False
GLD,106,strip,2017-03-20,estimation,A and B,,True,True,False
GLD,106,straddle,2017-03-20,estimation,A and B,,True,False,False
GLD,107,strip,2017-04-24,estimation,A and B,,True,True,False
GLD,107,straddle,2017-04-24,estimation,A and B,,True,False,False
GLD,108,strip,2017-05-22,estimation,A and B,,True,True,False
GLD,108,straddle,2017-05-22,estimation,A and B,,True,False,False
GLD,109,strip,2017-06-19,estimation,A and B,,True,True,False
GLD,109,straddle,2017-06-19,estimation,A and B,,True,False,False
GLD,110,strip,2017-07-24,estimation,A and B,,True,True,False
GLD,110,straddle,2017-07-24,estimation,A and B,,True,False,False
GLD,111,strip,2017-08-21,estimation,A and B,,True,True,False
GLD,111,straddle,2017-08-21,estimation,A and B,,True,False,False
GLD,112,strip,2017-09-18,estimation,A and B,,True,True,False
GLD,112,straddle,2017-09-18,estimation,A and B,,True,False,False
GLD,113,strip,2017-10-23,estimation,A and B,,True,True,False
GLD,113,straddle,2017-10-23,estimation,A and B,,True,False,False
GLD,114,strip,2017-11-20,estimation,A and B,,True,True,False
GLD,114,straddle,2017-11-20,estimation,A and B,,True,False,False
GLD,115,strip,2017-12-18,estimation,A and B,,True,True,False
GLD,115,straddle,2017-12-18,estimation,A and B,,True,False,False
GLD,116,strip,2018-01-22,estimation,A and B,,True,True,False
GLD,116,straddle,2018-01-22,estimation,A and B,,True,False,False
GLD,117,strip,2018-02-20,estimation,A and B,,True,True,False
GLD,117,straddle,2018-02-20,estimation,A and B,,True,False,False
GLD,118,strip,2018-03-19,estimation,A and B,,True,True,False
GLD,118,straddle,2018-03-19,estimation,A and B,,True,False,False
GLD,119,strip,2018-04-23,estimation,A and B,,True,True,False
GLD,119,straddle,2018-04-23,estimation,A and B,,True,False,False
GLD,120,strip,2018-05-21,estimation,A and B,,True,True,False
GLD,120,straddle,2018-05-21,estimation,A and B,,True,False,False
GLD,121,strip,2018-06-18,estimation,A and B,,True,True,False
GLD,121,straddle,2018-06-18,estimation,A and B,,True,False,False
GLD,122,strip,2018-07-23,estimation,A and B,,True,True,False
GLD,122,straddle,2018-07-23,estimation,A and B,,True,False,False
GLD,123,strip,2018-08-20,estimation,A and B,,True,True,False
GLD,123,straddle,2018-08-20,estimation,A and B,,True,False,False
GLD,124,strip,2018-09-24,estimation,A and B,,True,True,False
GLD,124,straddle,2018-09-24,estimation,A and B,,True,False,False
GLD,125,strip,2018-10-22,estimation,A and B,,True,True,False
GLD,125,straddle,2018-10-22,estimation,A and B,,True,False,False
GLD,126,strip,2018-11-19,estimation,A and B,,True,True,False
GLD,126,straddle,2018-11-19,estimation,A and B,,True,False,False
GLD,127,strip,2018-12-24,estimation,A and B,,True,True,False
GLD,127,straddle,2018-12-24,estimation,A and B,,True,False,False
GLD,128,strip,2019-01-22,estimation,A and B,,True,True,False
GLD,128,straddle,2019-01-22,estimation,A and B,,True,False,False
GLD,129,strip,2019-02-19,estimation,A and B,,True,True,False
GLD,129,straddle,2019-02-19,estimation,A and B,,True,False,False
GLD,130,strip,2019-03-18,estimation,A and B,,True,True,False
GLD,130,straddle,2019-03-18,estimation,A and B,,True,False,False
GLD,131,strip,2019-04-22,estimation,A and B,,True,True,False
GLD,131,straddle,2019-04-22,estimation,A and B,,True,False,False
GLD,132,strip,2019-05-20,estimation,A and B,,True,True,False
GLD,132,straddle,2019-05-20,estimation,A and B,,True,False,False
GLD,133,strip,2019-06-24,estimation,A and B,,True,True,False
GLD,133,straddle,2019-06-24,estimation,A and B,,True,False,False
GLD,134,strip,2019-07-22,estimation,A and B,,True,True,False
GLD,134,straddle,2019-07-22,estimation,A and B,,True,False,False
GLD,135,strip,2019-08-19,estimation,A and B,,True,True,False
GLD,135,straddle,2019-08-19,estimation,A and B,,True,False,False
GLD,136,strip,2019-09-23,estimation,A and B,,True,True,False
GLD,136,straddle,2019-09-23,estimation,A and B,,True,False,False
GLD,137,strip,2019-10-21,estimation,A and B,,True,True,False
GLD,137,straddle,2019-10-21,estimation,A and B,,True,False,False
GLD,138,strip,2019-11-18,estimation,A and B,,True,True,False
GLD,138,straddle,2019-11-18,estimation,A and B,,True,False,False
GLD,139,strip,2019-12-23,estimation,A and B,,True,True,False
GLD,139,straddle,2019-12-23,estimation,A and B,,True,False,False
GLD,140,strip,2020-01-21,estimation,A and B,,True,True,False
GLD,140,straddle,2020-01-21,estimation,A and B,,True,False,False
GLD,141,strip,2020-02-24,estimation,A and B,,True,True,False
GLD,141,straddle,2020-02-24,estimation,A and B,,True,False,False
GLD,142,strip,2020-03-23,estimation,A and B,,True,True,False
GLD,142,straddle,2020-03-23,estimation,A and B,,True,False,False
GLD,143,strip,2020-04-20,estimation,A and B,,True,True,False
GLD,143,straddle,2020-04-20,estimation,A and B,,True,False,False
GLD,144,strip,2020-05-18,estimation,A and B,,True,True,False
GLD,144,straddle,2020-05-18,estimation,A and B,,True,False,False
GLD,145,strip,2020-06-22,estimation,A and B,,True,True,False
GLD,145,straddle,2020-06-22,estimation,A and B,,True,False,False
GLD,146,strip,2020-07-20,estimation,A and B,,True,True,False
GLD,146,straddle,2020-07-20,estimation,A and B,,True,False,False
GLD,147,strip,2020-08-24,estimation,A and B,,True,True,False
GLD,147,straddle,2020-08-24,estimation,A and B,,True,False,False
GLD,148,strip,2020-09-21,estimation,A and B,,True,True,False
GLD,148,straddle,2020-09-21,estimation,A and B,,True,False,False
GLD,149,strip,2020-10-19,estimation,A and B,,True,True,False
GLD,149,straddle,2020-10-19,estimation,A and B,,True,False,False
GLD,150,strip,2020-11-23,estimation,A and B,,True,True,False
GLD,150,straddle,2020-11-23,estimation,A and B,,True,False,False
GLD,151,strip,2020-12-21,estimation,A and B,,True,True,False
GLD,151,straddle,2020-12-21,estimation,A and B,,True,False,False
GLD,152,strip,2021-01-19,estimation,A and B,,True,True,False
GLD,152,straddle,2021-01-19,estimation,A and B,,True,False,False
GLD,153,strip,2021-02-22,estimation,A and B,,True,True,False
GLD,153,straddle,2021-02-22,estimation,A and B,,True,False,False
GLD,154,strip,2021-03-22,estimation,A and B,,True,True,False
GLD,154,straddle,2021-03-22,estimation,A and B,,True,False,False
GLD,155,strip,2021-04-19,estimation,A and B,,True,True,False
GLD,155,straddle,2021-04-19,estimation,A and B,,True,False,False
GLD,156,strip,2021-05-24,estimation,A and B,,True,True,False
GLD,156,straddle,2021-05-24,estimation,A and B,,True,False,False
GLD,157,strip,2021-06-21,estimation,A and B,,True,True,False
GLD,157,straddle,2021-06-21,estimation,A and B,,True,False,False
GLD,158,strip,2021-07-19,estimation,A and B,,True,True,False
GLD,158,straddle,2021-07-19,estimation,A and B,,True,False,False
GLD,159,strip,2021-08-23,estimation,A and B,,True,True,False
GLD,159,straddle,2021-08-23,estimation,A and B,,True,False,False
GLD,160,strip,2021-09-20,estimation,A and B,,True,True,False
GLD,160,straddle,2021-09-20,estimation,A and B,,True,False,False
GLD,161,strip,2021-10-18,estimation,A and B,,True,True,False
GLD,161,straddle,2021-10-18,estimation,A and B,,True,False,False
GLD,162,strip,2021-11-22,estimation,A and B,,True,True,False
GLD,162,straddle,2021-11-22,estimation,A and B,,True,False,False
GLD,163,strip,2021-12-20,estimation,A and B,,True,True,False
GLD,163,straddle,2021-12-20,estimation,A and B,,True,False,False
GLD,164,strip,2022-01-24,holdout,C,,True,True,False
GLD,164,straddle,2022-01-24,holdout,C,,True,False,False
GLD,165,strip,2022-02-22,holdout,C,,True,True,False
GLD,165,straddle,2022-02-22,holdout,C,,True,False,False
GLD,166,strip,2022-03-21,holdout,C,,True,True,False
GLD,166,straddle,2022-03-21,holdout,C,,True,False,False
GLD,167,strip,2022-04-18,holdout,C,,True,True,False
GLD,167,straddle,2022-04-18,holdout,C,,True,False,False
GLD,168,strip,2022-05-23,holdout,C,,True,True,False
GLD,168,straddle,2022-05-23,holdout,C,,True,False,False
GLD,169,strip,2022-06-21,holdout,C,,True,True,False
GLD,169,straddle,2022-06-21,holdout,C,,True,False,False
GLD,170,strip,2022-07-18,holdout,C,,True,True,False
GLD,170,straddle,2022-07-18,holdout,C,,True,False,False
GLD,171,strip,2022-08-22,holdout,C,,True,True,False
GLD,171,straddle,2022-08-22,holdout,C,,True,False,False
GLD,172,strip,2022-09-19,holdout,C,,True,True,False
GLD,172,straddle,2022-09-19,holdout,C,,True,False,False
GLD,173,strip,2022-10-24,holdout,C,,True,True,False
GLD,173,straddle,2022-10-24,holdout,C,,True,False,False
GLD,174,strip,2022-11-21,holdout,C,,True,True,False
GLD,174,straddle,2022-11-21,holdout,C,,True,False,False
GLD,175,strip,2022-12-19,holdout,C,,True,True,False
GLD,175,straddle,2022-12-19,holdout,C,,True,False,False
GLD,176,strip,2023-01-23,holdout,C,,True,True,False
GLD,176,straddle,2023-01-23,holdout,C,,True,False,False
GLD,177,strip,2023-02-21,holdout,C,,True,True,False
GLD,177,straddle,2023-02-21,holdout,C,,True,False,False
GLD,178,strip,2023-03-20,holdout,C,,True,True,False
GLD,178,straddle,2023-03-20,holdout,C,,True,False,False
GLD,179,strip,2023-04-24,holdout,C,,True,True,False
GLD,179,straddle,2023-04-24,holdout,C,,True,False,False
GLD,180,strip,2023-05-22,holdout,C,,True,True,False
GLD,180,straddle,2023-05-22,holdout,C,,True,False,False
GLD,181,strip,2023-06-20,holdout,C,,True,True,False
GLD,181,straddle,2023-06-20,holdout,C,,True,False,False
GLD,182,strip,2023-07-24,holdout,C,,True,True,False
GLD,182,straddle,2023-07-24,holdout,C,,True,False,False
GLD,183,strip,2023-08-21,holdout,C,,True,True,False
GLD,183,straddle,2023-08-21,holdout,C,,True,False,False
GLD,184,strip,2023-09-18,holdout,C,,True,True,False
GLD,184,straddle,2023-09-18,holdout,C,,True,False,False
GLD,185,strip,2023-10-23,holdout,C,,True,True,False
GLD,185,straddle,2023-10-23,holdout,C,,True,False,False
GLD,186,strip,2023-11-20,holdout,C,,True,True,False
GLD,186,straddle,2023-11-20,holdout,C,,True,False,False
GLD,187,strip,2023-12-18,holdout,C,,True,True,False
GLD,187,straddle,2023-12-18,holdout,C,,True,False,False
GLD,188,strip,2024-01-22,holdout,C,,True,True,False
GLD,188,straddle,2024-01-22,holdout,C,,True,False,False
GLD,189,strip,2024-02-20,holdout,C,,True,True,False
GLD,189,straddle,2024-02-20,holdout,C,,True,False,False
GLD,190,strip,2024-03-18,holdout,C,,True,True,False
GLD,190,straddle,2024-03-18,holdout,C,,True,False,False
GLD,191,strip,2024-04-22,holdout,C,,True,True,False
GLD,191,straddle,2024-04-22,holdout,C,,True,False,False
GLD,192,strip,2024-05-20,holdout,C,,True,True,False
GLD,192,straddle,2024-05-20,holdout,C,,True,False,False
GLD,193,strip,2024-06-24,holdout,C,,True,True,False
GLD,193,straddle,2024-06-24,holdout,C,,True,False,False
GLD,194,strip,2024-07-22,holdout,C,,True,True,False
GLD,194,straddle,2024-07-22,holdout,C,,True,False,False
GLD,195,strip,2024-08-19,holdout,C,,True,True,False
GLD,195,straddle,2024-08-19,holdout,C,,True,False,False
GLD,196,strip,2024-09-23,holdout,C,,True,True,False
GLD,196,straddle,2024-09-23,holdout,C,,True,False,False
GLD,197,strip,2024-10-21,holdout,C,,True,True,False
GLD,197,straddle,2024-10-21,holdout,C,,True,False,False
GLD,198,strip,2024-11-18,holdout,C,,True,True,False
GLD,198,straddle,2024-11-18,holdout,C,,True,False,False
GLD,199,strip,2024-12-23,holdout,C,,True,True,False
GLD,199,straddle,2024-12-23,holdout,C,,True,False,False
GLD,200,strip,2025-01-21,holdout,C,,True,True,False
GLD,200,straddle,2025-01-21,holdout,C,,True,False,False
GLD,201,strip,2025-02-24,holdout,C,,True,True,False
GLD,201,straddle,2025-02-24,holdout,C,,True,False,False
GLD,202,strip,2025-03-24,holdout,C,,True,True,False
GLD,202,straddle,2025-03-24,holdout,C,,True,False,False
GLD,203,strip,2025-04-21,holdout,C,,True,True,False
GLD,203,straddle,2025-04-21,holdout,C,,True,False,False
GLD,204,strip,2025-05-19,holdout,C,,True,True,False
GLD,204,straddle,2025-05-19,holdout,C,,True,False,False
GLD,205,strip,2025-06-23,holdout,C,,True,True,False
GLD,205,straddle,2025-06-23,holdout,C,,True,False,False
GLD,206,strip,2025-07-21,holdout,C,,True,True,False
GLD,206,straddle,2025-07-21,holdout,C,,True,False,False
SLV,1,strip,2008-12-22,estimation,,rule 2 floor,False,True,False
SLV,1,straddle,2008-12-22,estimation,A and B,,True,False,False
SLV,2,strip,2009-01-20,estimation,,rule 2 floor,False,True,False
SLV,2,straddle,2009-01-20,estimation,A and B,,True,False,False
SLV,3,strip,2009-02-23,estimation,,rule 2 floor,False,True,False
SLV,3,straddle,2009-02-23,estimation,A and B,,True,False,False
SLV,4,strip,2009-03-23,estimation,,rule 2 floor,False,True,False
SLV,4,straddle,2009-03-23,estimation,A and B,,True,False,False
SLV,5,strip,2009-04-20,estimation,,rule 2 floor,False,True,False
SLV,5,straddle,2009-04-20,estimation,A and B,,True,False,False
SLV,6,strip,2009-05-18,estimation,,rule 2 floor,False,True,False
SLV,6,straddle,2009-05-18,estimation,A and B,,True,False,False
SLV,7,strip,2009-06-22,estimation,,rule 2 floor,False,True,False
SLV,7,straddle,2009-06-22,estimation,A and B,,True,False,False
SLV,8,strip,2009-07-20,estimation,,rule 2 floor,False,True,False
SLV,8,straddle,2009-07-20,estimation,A and B,,True,False,False
SLV,9,strip,2009-08-24,estimation,,rule 2 floor,False,True,False
SLV,9,straddle,2009-08-24,estimation,A and B,,True,False,False
SLV,10,strip,2009-09-21,estimation,,rule 2 floor,False,True,False
SLV,10,straddle,2009-09-21,estimation,A and B,,True,False,False
SLV,11,strip,2009-10-19,estimation,,rule 2 floor,False,True,False
SLV,11,straddle,2009-10-19,estimation,A and B,,True,False,False
SLV,12,strip,2009-11-23,estimation,,rule 2 floor,False,True,False
SLV,12,straddle,2009-11-23,estimation,A and B,,True,False,False
SLV,13,strip,2009-12-21,estimation,,rule 2 floor,False,True,False
SLV,13,straddle,2009-12-21,estimation,A and B,,True,False,False
SLV,14,strip,2010-01-19,estimation,,rule 2 floor,False,True,False
SLV,14,straddle,2010-01-19,estimation,A and B,,True,False,False
SLV,15,strip,2010-02-22,estimation,,rule 2 floor,False,True,False
SLV,15,straddle,2010-02-22,estimation,A and B,,True,False,False
SLV,16,strip,2010-03-22,estimation,,rule 2 floor,False,True,False
SLV,16,straddle,2010-03-22,estimation,A and B,,True,False,False
SLV,17,strip,2010-04-19,estimation,,rule 2 floor,False,True,False
SLV,17,straddle,2010-04-19,estimation,A and B,,True,False,False
