ticker,bucket,cycle_day,mid,unclassified,zero bid,carried,leg_days,share_mid,share_zero_bid,share_carried,share_unclassified
GLD,3 up,14,329,4,1730,0,2063,0.159476490547746,0.8385845855550169,0.0,0.0019389238972370335
GLD,3 up,15,242,2,1819,0,2063,0.11730489578284052,0.881725642268541,0.0,0.0009694619486185168
GLD,3 up,16,216,2,1834,0,2052,0.10526315789473684,0.8937621832358674,0.0,0.0009746588693957114
GLD,3 up,17,189,2,1745,0,1936,0.09762396694214875,0.9013429752066116,0.0,0.0010330578512396695
GLD,3 up,18,137,4,1124,0,1265,0.108300395256917,0.8885375494071146,0.0,0.0031620553359683794
GLD,3 up,19,83,2,639,0,724,0.11464088397790055,0.8825966850828729,0.0,0.0027624309392265192
GLD,3 up,20,59,0,665,0,724,0.08149171270718232,0.9185082872928176,0.0,0.0
GLD,3 up,21,36,0,616,0,652,0.05521472392638037,0.9447852760736196,0.0,0.0
GLD,3 up,22,23,0,483,0,506,0.045454545454545456,0.9545454545454546,0.0,0.0
GLD,3 up,23,4,0,235,0,239,0.016736401673640166,0.9832635983263598,0.0,0.0
SLV,below -3,0,271,0,0,0,271,1.0,0.0,0.0,0.0
SLV,below -3,1,216,0,55,0,271,0.7970479704797048,0.2029520295202952,0.0,0.0
SLV,below -3,2,194,1,76,0,271,0.7158671586715867,0.28044280442804426,0.0,0.0036900369003690036
SLV,below -3,3,178,1,92,0,271,0.6568265682656826,0.33948339483394835,0.0,0.0036900369003690036
SLV,below -3,4,160,2,109,0,271,0.5904059040590406,0.4022140221402214,0.0,0.007380073800738007
SLV,below -3,5,136,0,135,0,271,0.5018450184501845,0.4981549815498155,0.0,0.0
SLV,below -3,6,124,1,146,0,271,0.4575645756457565,0.5387453874538746,0.0,0.0036900369003690036
SLV,below -3,7,104,0,167,0,271,0.3837638376383764,0.6162361623616236,0.0,0.0
SLV,below -3,8,89,1,181,0,271,0.3284132841328413,0.6678966789667896,0.0,0.0036900369003690036
SLV,below -3,9,76,0,195,0,271,0.28044280442804426,0.7195571955719557,0.0,0.0
SLV,below -3,10,65,0,206,0,271,0.23985239852398524,0.7601476014760148,0.0,0.0
SLV,below -3,11,49,0,222,0,271,0.18081180811808117,0.8191881918819188,0.0,0.0
SLV,below -3,12,48,0,223,0,271,0.17712177121771217,0.8228782287822878,0.0,0.0
SLV,below -3,13,36,0,235,0,271,0.13284132841328414,0.8671586715867159,0.0,0.0
SLV,below -3,14,31,0,240,0,271,0.11439114391143912,0.8856088560885609,0.0,0.0
SLV,below -3,15,19,0,252,0,271,0.07011070110701106,0.9298892988929889,0.0,0.0
SLV,below -3,16,22,0,249,0,271,0.08118081180811808,0.9188191881918819,0.0,0.0
SLV,below -3,17,18,0,236,0,254,0.07086614173228346,0.9291338582677166,0.0,0.0
SLV,below -3,18,17,1,154,0,172,0.09883720930232558,0.8953488372093024,0.0,0.005813953488372093
SLV,below -3,19,15,0,88,0,103,0.14563106796116504,0.8543689320388349,0.0,0.0
SLV,below -3,20,13,0,90,0,103,0.1262135922330097,0.8737864077669902,0.0,0.0
SLV,below -3,21,7,0,83,0,90,0.07777777777777778,0.9222222222222223,0.0,0.0
SLV,below -3,22,4,0,72,0,76,0.05263157894736842,0.9473684210526315,0.0,0.0
SLV,below -3,23,0,0,38,0,38,0.0,1.0,0.0,0.0
SLV,-3 to -2,0,382,0,0,0,382,1.0,0.0,0.0,0.0
SLV,-3 to -2,1,362,1,19,0,382,0.9476439790575916,0.049738219895287955,0.0,0.002617801047120419
SLV,-3 to -2,2,351,1,30,0,382,0.918848167539267,0.07853403141361257,0.0,0.002617801047120419
SLV,-3 to -2,3,327,3,52,0,382,0.856020942408377,0.13612565445026178,0.0,0.007853403141361256
SLV,-3 to -2,4,323,1,58,0,382,0.8455497382198953,0.1518324607329843,0.0,0.002617801047120419
SLV,-3 to -2,5,292,5,85,0,382,0.7643979057591623,0.22251308900523561,0.0,0.013089005235602094
SLV,-3 to -2,6,272,3,107,0,382,0.7120418848167539,0.2801047120418848,0.0,0.007853403141361256
SLV,-3 to -2,7,251,3,128,0,382,0.6570680628272252,0.33507853403141363,0.0,0.007853403141361256
SLV,-3 to -2,8,229,2,151,0,382,0.599476439790576,0.39528795811518325,0.0,0.005235602094240838
SLV,-3 to -2,9,204,3,175,0,382,0.5340314136125655,0.4581151832460733,0.0,0.007853403141361256
SLV,-3 to -2,10,189,3,190,0,382,0.49476439790575916,0.4973821989528796,0.0,0.007853403141361256
SLV,-3 to -2,11,161,1,220,0,382,0.4214659685863874,0.5759162303664922,0.0,0.002617801047120419
SLV,-3 to -2,12,136,3,243,0,382,0.35602094240837695,0.6361256544502618,0.0,0.007853403141361256
SLV,-3 to -2,13,115,0,267,0,382,0.3010471204188482,0.6989528795811518,0.0,0.0
SLV,-3 to -2,14,86,0,296,0,382,0.225130890052356,0.774869109947644,0.0,0.0
SLV,-3 to -2,15,68,1,313,0,382,0.17801047120418848,0.819371727748691,0.0,0.002617801047120419
SLV,-3 to -2,16,57,0,323,0,380,0.15,0.85,0.0,0.0
SLV,-3 to -2,17,46,0,315,0,361,0.12742382271468145,0.8725761772853186,0.0,0.0
SLV,-3 to -2,18,43,0,209,0,252,0.17063492063492064,0.8293650793650794,0.0,0.0
SLV,-3 to -2,19,28,0,114,0,142,0.19718309859154928,0.8028169014084507,0.0,0.0
SLV,-3 to -2,20,21,0,121,0,142,0.14788732394366197,0.852112676056338,0.0,0.0
SLV,-3 to -2,21,16,0,117,0,133,0.12030075187969924,0.8796992481203008,0.0,0.0
SLV,-3 to -2,22,17,0,83,0,100,0.17,0.83,0.0,0.0
SLV,-3 to -2,23,6,0,42,0,48,0.125,0.875,0.0,0.0
SLV,-2 to -1,0,485,0,0,0,485,1.0,0.0,0.0,0.0
SLV,-2 to -1,1,482,0,3,0,485,0.9938144329896907,0.006185567010309278,0.0,0.0
SLV,-2 to -1,2,479,0,6,0,485,0.9876288659793815,0.012371134020618556,0.0,0.0
SLV,-2 to -1,3,476,0,9,0,485,0.9814432989690721,0.018556701030927835,0.0,0.0
SLV,-2 to -1,4,470,0,15,0,485,0.9690721649484536,0.030927835051546393,0.0,0.0
SLV,-2 to -1,5,465,0,20,0,485,0.9587628865979382,0.041237113402061855,0.0,0.0
SLV,-2 to -1,6,453,0,32,0,485,0.934020618556701,0.06597938144329897,0.0,0.0
SLV,-2 to -1,7,448,0,37,0,485,0.9237113402061856,0.07628865979381444,0.0,0.0
SLV,-2 to -1,8,426,0,59,0,485,0.8783505154639175,0.12164948453608247,0.0,0.0
SLV,-2 to -1,9,401,1,83,0,485,0.8268041237113402,0.1711340206185567,0.0,0.002061855670103093
SLV,-2 to -1,10,378,3,104,0,485,0.7793814432989691,0.21443298969072164,0.0,0.006185567010309278
SLV,-2 to -1,11,361,2,122,0,485,0.7443298969072165,0.2515463917525773,0.0,0.004123711340206186
SLV,-2 to -1,12,338,2,145,0,485,0.6969072164948453,0.29896907216494845,0.0,0.004123711340206186
SLV,-2 to -1,13,316,3,166,0,485,0.6515463917525773,0.3422680412371134,0.0,0.006185567010309278
SLV,-2 to -1,14,272,3,210,0,485,0.5608247422680412,0.4329896907216495,0.0,0.006185567010309278
SLV,-2 to -1,15,225,3,257,0,485,0.4639175257731959,0.5298969072164949,0.0,0.006185567010309278
SLV,-2 to -1,16,189,4,289,0,482,0.3921161825726141,0.5995850622406639,0.0,0.008298755186721992
SLV,-2 to -1,17,149,3,307,0,459,0.32461873638344224,0.6688453159041394,0.0,0.006535947712418301
SLV,-2 to -1,18,106,2,200,0,308,0.34415584415584416,0.6493506493506493,0.0,0.006493506493506494
SLV,-2 to -1,19,72,1,96,0,169,0.4260355029585799,0.5680473372781065,0.0,0.005917159763313609
SLV,-2 to -1,20,62,0,107,0,169,0.3668639053254438,0.6331360946745562,0.0,0.0
SLV,-2 to -1,21,47,0,108,0,155,0.3032258064516129,0.6967741935483871,0.0,0.0
SLV,-2 to -1,22,39,1,81,0,121,0.32231404958677684,0.6694214876033058,0.0,0.008264462809917356
SLV,-2 to -1,23,14,0,44,0,58,0.2413793103448276,0.7586206896551724,0.0,0.0
SLV,-1 to 0,0,738,0,0,0,738,1.0,0.0,0.0,0.0
SLV,-1 to 0,1,737,1,0,0,738,0.9986449864498645,0.0,0.0,0.0013550135501355014
SLV,-1 to 0,2,737,1,0,0,738,0.9986449864498645,0.0,0.0,0.0013550135501355014
SLV,-1 to 0,3,738,0,0,0,738,1.0,0.0,0.0,0.0
SLV,-1 to 0,4,738,0,0,0,738,1.0,0.0,0.0,0.0
SLV,-1 to 0,5,737,0,1,0,738,0.9986449864498645,0.0013550135501355014,0.0,0.0
SLV,-1 to 0,6,735,1,2,0,738,0.9959349593495935,0.0027100271002710027,0.0,0.0013550135501355014
SLV,-1 to 0,7,733,0,5,0,738,0.9932249322493225,0.006775067750677507,0.0,0.0
SLV,-1 to 0,8,732,0,6,0,738,0.991869918699187,0.008130081300813009,0.0,0.0
SLV,-1 to 0,9,730,0,8,0,738,0.989159891598916,0.01084010840108401,0.0,0.0
SLV,-1 to 0,10,726,0,12,0,738,0.983739837398374,0.016260162601626018,0.0,0.0
SLV,-1 to 0,11,717,0,21,0,738,0.9715447154471545,0.028455284552845527,0.0,0.0
SLV,-1 to 0,12,707,0,31,0,738,0.9579945799457995,0.04200542005420054,0.0,0.0
SLV,-1 to 0,13,696,1,41,0,738,0.943089430894309,0.05555555555555555,0.0,0.0013550135501355014
SLV,-1 to 0,14,663,3,72,0,738,0.8983739837398373,0.0975609756097561,0.0,0.0040650406504065045
SLV,-1 to 0,15,640,1,97,0,738,0.8672086720867209,0.13143631436314362,0.0,0.0013550135501355014
SLV,-1 to 0,16,603,2,128,0,733,0.8226466575716235,0.17462482946793997,0.0,0.002728512960436562
SLV,-1 to 0,17,522,3,174,0,699,0.7467811158798283,0.24892703862660945,0.0,0.004291845493562232
SLV,-1 to 0,18,343,1,129,0,473,0.7251585623678647,0.2727272727272727,0.0,0.0021141649048625794
SLV,-1 to 0,19,197,2,62,0,261,0.7547892720306514,0.23754789272030652,0.0,0.007662835249042145
SLV,-1 to 0,20,174,1,86,0,261,0.6666666666666666,0.32950191570881227,0.0,0.0038314176245210726
SLV,-1 to 0,21,155,2,87,0,244,0.6352459016393442,0.35655737704918034,0.0,0.00819672131147541
SLV,-1 to 0,22,117,0,67,0,184,0.6358695652173914,0.3641304347826087,0.0,0.0
SLV,-1 to 0,23,54,0,35,0,89,0.6067415730337079,0.39325842696629215,0.0,0.0
SLV,0 to 1,0,588,0,0,0,588,1.0,0.0,0.0,0.0
SLV,0 to 1,1,587,1,0,0,588,0.9982993197278912,0.0,0.0,0.0017006802721088435
SLV,0 to 1,2,588,0,0,0,588,1.0,0.0,0.0,0.0
SLV,0 to 1,3,588,0,0,0,588,1.0,0.0,0.0,0.0
SLV,0 to 1,4,588,0,0,0,588,1.0,0.0,0.0,0.0
SLV,0 to 1,5,588,0,0,0,588,1.0,0.0,0.0,0.0
SLV,0 to 1,6,586,0,2,0,588,0.9965986394557823,0.003401360544217687,0.0,0.0
SLV,0 to 1,7,585,0,3,0,588,0.9948979591836735,0.00510204081632653,0.0,0.0
SLV,0 to 1,8,586,0,2,0,588,0.9965986394557823,0.003401360544217687,0.0,0.0
SLV,0 to 1,9,582,0,6,0,588,0.9897959183673469,0.01020408163265306,0.0,0.0
SLV,0 to 1,10,575,1,12,0,588,0.9778911564625851,0.02040816326530612,0.0,0.0017006802721088435
SLV,0 to 1,11,574,0,14,0,588,0.9761904761904762,0.023809523809523808,0.0,0.0
SLV,0 to 1,12,565,1,22,0,588,0.9608843537414966,0.03741496598639456,0.0,0.0017006802721088435
SLV,0 to 1,13,552,1,35,0,588,0.9387755102040817,0.05952380952380952,0.0,0.0017006802721088435
SLV,0 to 1,14,528,2,58,0,588,0.8979591836734694,0.09863945578231292,0.0,0.003401360544217687
SLV,0 to 1,15,504,1,83,0,588,0.8571428571428571,0.141156462585034,0.0,0.0017006802721088435
SLV,0 to 1,16,457,1,127,0,585,0.7811965811965812,0.2170940170940171,0.0,0.0017094017094017094
SLV,0 to 1,17,386,0,168,0,554,0.6967509025270758,0.30324909747292417,0.0,0.0
SLV,0 to 1,18,264,1,120,0,385,0.6857142857142857,0.3116883116883117,0.0,0.0025974025974025974
SLV,0 to 1,19,156,0,58,0,214,0.7289719626168224,0.27102803738317754,0.0,0.0
SLV,0 to 1,20,143,1,70,0,214,0.6682242990654206,0.32710280373831774,0.0,0.004672897196261682
SLV,0 to 1,21,116,2,81,0,199,0.5829145728643216,0.40703517587939697,0.0,0.010050251256281407
SLV,0 to 1,22,72,0,85,0,157,0.4585987261146497,0.5414012738853503,0.0,0.0
SLV,0 to 1,23,36,0,37,0,73,0.4931506849315068,0.5068493150684932,0.0,0.0
SLV,1 to 2,0,635,0,0,0,635,1.0,0.0,0.0,0.0
SLV,1 to 2,1,630,0,5,0,635,0.9921259842519685,0.007874015748031496,0.0,0.0
SLV,1 to 2,2,630,1,4,0,635,0.9921259842519685,0.006299212598425197,0.0,0.0015748031496062992
SLV,1 to 2,3,626,1,8,0,635,0.9858267716535433,0.012598425196850394,0.0,0.0015748031496062992
SLV,1 to 2,4,622,0,13,0,635,0.9795275590551181,0.02047244094488189,0.0,0.0
SLV,1 to 2,5,614,0,21,0,635,0.9669291338582677,0.03307086614173228,0.0,0.0
SLV,1 to 2,6,608,1,26,0,635,0.9574803149606299,0.04094488188976378,0.0,0.0015748031496062992
SLV,1 to 2,7,598,1,36,0,635,0.9417322834645669,0.05669291338582677,0.0,0.0015748031496062992
SLV,1 to 2,8,588,1,46,0,635,0.925984251968504,0.07244094488188976,0.0,0.0015748031496062992
SLV,1 to 2,9,571,2,62,0,635,0.8992125984251969,0.09763779527559055,0.0,0.0031496062992125984
SLV,1 to 2,10,539,0,96,0,635,0.8488188976377953,0.15118110236220472,0.0,0.0
SLV,1 to 2,11,520,2,113,0,635,0.8188976377952756,0.17795275590551182,0.0,0.0031496062992125984
SLV,1 to 2,12,491,1,143,0,635,0.7732283464566929,0.2251968503937008,0.0,0.0015748031496062992
SLV,1 to 2,13,449,1,185,0,635,0.7070866141732284,0.29133858267716534,0.0,0.0015748031496062992
SLV,1 to 2,14,376,1,258,0,635,0.5921259842519685,0.4062992125984252,0.0,0.0015748031496062992
SLV,1 to 2,15,298,4,333,0,635,0.4692913385826772,0.5244094488188976,0.0,0.006299212598425197
SLV,1 to 2,16,240,5,386,0,631,0.3803486529318542,0.6117274167987322,0.0,0.00792393026941363
SLV,1 to 2,17,203,4,393,0,600,0.3383333333333333,0.655,0.0,0.006666666666666667
SLV,1 to 2,18,141,2,258,0,401,0.3516209476309227,0.6433915211970075,0.0,0.004987531172069825
SLV,1 to 2,19,96,0,125,0,221,0.4343891402714932,0.5656108597285068,0.0,0.0
SLV,1 to 2,20,80,1,140,0,221,0.36199095022624433,0.6334841628959276,0.0,0.004524886877828055
SLV,1 to 2,21,59,3,144,0,206,0.28640776699029125,0.6990291262135923,0.0,0.014563106796116505
SLV,1 to 2,22,34,0,127,0,161,0.2111801242236025,0.7888198757763976,0.0,0.0
SLV,1 to 2,23,9,0,66,0,75,0.12,0.88,0.0,0.0
SLV,2 to 3,0,599,0,0,0,599,1.0,0.0,0.0,0.0
SLV,2 to 3,1,581,0,18,0,599,0.9699499165275459,0.03005008347245409,0.0,0.0
SLV,2 to 3,2,562,0,37,0,599,0.9382303839732888,0.06176961602671119,0.0,0.0
SLV,2 to 3,3,548,1,50,0,599,0.9148580968280468,0.08347245409015025,0.0,0.001669449081803005
SLV,2 to 3,4,531,1,67,0,599,0.8864774624373957,0.11185308848080133,0.0,0.001669449081803005
SLV,2 to 3,5,500,2,97,0,599,0.8347245409015025,0.16193656093489148,0.0,0.00333889816360601
SLV,2 to 3,6,464,0,135,0,599,0.7746243739565943,0.22537562604340566,0.0,0.0
SLV,2 to 3,7,446,2,151,0,599,0.7445742904841403,0.25208681135225375,0.0,0.00333889816360601
SLV,2 to 3,8,414,1,184,0,599,0.6911519198664441,0.3071786310517529,0.0,0.001669449081803005
SLV,2 to 3,9,378,7,214,0,599,0.6310517529215359,0.3572621035058431,0.0,0.011686143572621035
SLV,2 to 3,10,306,7,286,0,599,0.5108514190317195,0.4774624373956594,0.0,0.011686143572621035
SLV,2 to 3,11,284,2,313,0,599,0.4741235392320534,0.5225375626043406,0.0,0.00333889816360601
SLV,2 to 3,12,228,2,369,0,599,0.3806343906510851,0.6160267111853088,0.0,0.00333889816360601
SLV,2 to 3,13,178,3,418,0,599,0.29716193656093487,0.6978297161936561,0.0,0.005008347245409015
SLV,2 to 3,14,131,5,463,0,599,0.21869782971619364,0.7729549248747913,0.0,0.008347245409015025
SLV,2 to 3,15,110,2,487,0,599,0.18363939899833054,0.8130217028380634,0.0,0.00333889816360601
SLV,2 to 3,16,95,4,496,0,595,0.15966386554621848,0.8336134453781513,0.0,0.0067226890756302525
SLV,2 to 3,17,76,0,488,0,564,0.1347517730496454,0.8652482269503546,0.0,0.0
SLV,2 to 3,18,55,3,336,0,394,0.13959390862944163,0.8527918781725888,0.0,0.007614213197969543
SLV,2 to 3,19,42,0,175,0,217,0.1935483870967742,0.8064516129032258,0.0,0.0
SLV,2 to 3,20,34,0,183,0,217,0.15668202764976957,0.8433179723502304,0.0,0.0
SLV,2 to 3,21,22,3,176,0,201,0.10945273631840796,0.8756218905472637,0.0,0.014925373134328358
SLV,2 to 3,22,14,0,140,0,154,0.09090909090909091,0.9090909090909091,0.0,0.0
SLV,2 to 3,23,4,0,73,0,77,0.05194805194805195,0.948051948051948,0.0,0.0
SLV,3 up,0,803,0,0,0,803,1.0,0.0,0.0,0.0
SLV,3 up,1,656,5,142,0,803,0.8169364881693649,0.17683686176836863,0.0,0.0062266500622665
SLV,3 up,2,595,7,201,0,803,0.7409713574097135,0.2503113325031133,0.0,0.008717310087173101
SLV,3 up,3,536,3,264,0,803,0.6674968866749689,0.3287671232876712,0.0,0.0037359900373599006
SLV,3 up,4,470,6,327,0,803,0.5853051058530511,0.40722291407222916,0.0,0.007471980074719801
SLV,3 up,5,378,4,421,0,803,0.47073474470734744,0.5242839352428393,0.0,0.0049813200498132005
SLV,3 up,6,340,10,453,0,803,0.42341220423412207,0.564134495641345,0.0,0.012453300124533
SLV,3 up,7,303,3,497,0,803,0.37733499377334995,0.6189290161892902,0.0,0.0037359900373599006
SLV,3 up,8,270,4,529,0,803,0.33623910336239105,0.6587795765877957,0.0,0.0049813200498132005
SLV,3 up,9,213,8,582,0,803,0.26525529265255293,0.7247820672478207,0.0,0.009962640099626401
SLV,3 up,10,163,3,637,0,803,0.20298879202988793,0.7932752179327521,0.0,0.0037359900373599006
SLV,3 up,11,137,0,666,0,803,0.1706102117061021,0.8293897882938979,0.0,0.0
SLV,3 up,12,100,2,701,0,803,0.12453300124533001,0.8729763387297634,0.0,0.0024906600249066002
SLV,3 up,13,98,6,699,0,803,0.12204234122042341,0.8704856787048568,0.0,0.007471980074719801
SLV,3 up,14,78,4,721,0,803,0.09713574097135741,0.8978829389788294,0.0,0.0049813200498132005
SLV,3 up,15,50,0,753,0,803,0.062266500622665005,0.937733499377335,0.0,0.0
SLV,3 up,16,46,1,753,0,800,0.0575,0.94125,0.0,0.00125
SLV,3 up,17,38,0,717,0,755,0.05033112582781457,0.9496688741721855,0.0,0.0
SLV,3 up,18,39,2,473,0,514,0.07587548638132295,0.9202334630350194,0.0,0.0038910505836575876
SLV,3 up,19,23,2,268,0,293,0.07849829351535836,0.9146757679180887,0.0,0.006825938566552901
SLV,3 up,20,16,0,277,0,293,0.05460750853242321,0.9453924914675768,0.0,0.0
SLV,3 up,21,9,0,272,0,281,0.03202846975088968,0.9679715302491103,0.0,0.0
SLV,3 up,22,6,0,214,0,220,0.02727272727272727,0.9727272727272728,0.0,0.0
SLV,3 up,23,5,0,109,0,114,0.043859649122807015,0.956140350877193,0.0,0.0
UNG,below -3,0,18,0,0,0,18,1.0,0.0,0.0,0.0
UNG,below -3,1,15,0,3,0,18,0.8333333333333334,0.16666666666666666,0.0,0.0
UNG,below -3,2,9,0,9,0,18,0.5,0.5,0.0,0.0
UNG,below -3,3,9,0,9,0,18,0.5,0.5,0.0,0.0
UNG,below -3,4,8,0,10,0,18,0.4444444444444444,0.5555555555555556,0.0,0.0
UNG,below -3,5,5,0,13,0,18,0.2777777777777778,0.7222222222222222,0.0,0.0
UNG,below -3,6,9,0,9,0,18,0.5,0.5,0.0,0.0
UNG,below -3,7,4,0,14,0,18,0.2222222222222222,0.7777777777777778,0.0,0.0
UNG,below -3,8,5,0,13,0,18,0.2777777777777778,0.7222222222222222,0.0,0.0
UNG,below -3,9,5,0,13,0,18,0.2777777777777778,0.7222222222222222,0.0,0.0
UNG,below -3,10,3,0,15,0,18,0.16666666666666666,0.8333333333333334,0.0,0.0
UNG,below -3,11,4,0,14,0,18,0.2222222222222222,0.7777777777777778,0.0,0.0
UNG,below -3,12,2,0,16,0,18,0.1111111111111111,0.8888888888888888,0.0,0.0
UNG,below -3,13,2,0,16,0,18,0.1111111111111111,0.8888888888888888,0.0,0.0
UNG,below -3,14,3,0,15,0,18,0.16666666666666666,0.8333333333333334,0.0,0.0
UNG,below -3,15,2,0,16,0,18,0.1111111111111111,0.8888888888888888,0.0,0.0
UNG,below -3,16,1,0,17,0,18,0.05555555555555555,0.9444444444444444,0.0,0.0
UNG,below -3,17,0,0,17,0,17,0.0,1.0,0.0,0.0
UNG,below -3,18,0,0,9,0,9,0.0,1.0,0.0,0.0
UNG,below -3,19,1,0,5,0,6,0.16666666666666666,0.8333333333333334,0.0,0.0
UNG,below -3,20,0,0,6,0,6,0.0,1.0,0.0,0.0
UNG,below -3,21,0,0,5,0,5,0.0,1.0,0.0,0.0
UNG,below -3,22,0,0,4,0,4,0.0,1.0,0.0,0.0
UNG,below -3,23,0,0,1,0,1,0.0,1.0,0.0,0.0
UNG,-3 to -2,0,140,0,0,0,140,1.0,0.0,0.0,0.0
UNG,-3 to -2,1,102,0,38,0,140,0.7285714285714285,0.2714285714285714,0.0,0.0
UNG,-3 to -2,2,95,0,45,0,140,0.6785714285714286,0.32142857142857145,0.0,0.0
UNG,-3 to -2,3,98,0,42,0,140,0.7,0.3,0.0,0.0
UNG,-3 to -2,4,92,0,48,0,140,0.6571428571428571,0.34285714285714286,0.0,0.0
UNG,-3 to -2,5,80,0,60,0,140,0.5714285714285714,0.42857142857142855,0.0,0.0
UNG,-3 to -2,6,71,1,68,0,140,0.5071428571428571,0.4857142857142857,0.0,0.007142857142857143
UNG,-3 to -2,7,68,0,72,0,140,0.4857142857142857,0.5142857142857142,0.0,0.0
UNG,-3 to -2,8,64,0,76,0,140,0.45714285714285713,0.5428571428571428,0.0,0.0
UNG,-3 to -2,9,56,0,84,0,140,0.4,0.6,0.0,0.0
UNG,-3 to -2,10,60,0,80,0,140,0.42857142857142855,0.5714285714285714,0.0,0.0
UNG,-3 to -2,11,51,0,89,0,140,0.36428571428571427,0.6357142857142857,0.0,0.0
UNG,-3 to -2,12,45,1,94,0,140,0.32142857142857145,0.6714285714285714,0.0,0.007142857142857143
UNG,-3 to -2,13,25,0,115,0,140,0.17857142857142858,0.8214285714285714,0.0,0.0
UNG,-3 to -2,14,26,1,113,0,140,0.18571428571428572,0.8071428571428572,0.0,0.007142857142857143
UNG,-3 to -2,15,16,0,124,0,140,0.11428571428571428,0.8857142857142857,0.0,0.0
UNG,-3 to -2,16,11,0,128,0,139,0.07913669064748201,0.920863309352518,0.0,0.0
UNG,-3 to -2,17,8,0,122,0,130,0.06153846153846154,0.9384615384615385,0.0,0.0
UNG,-3 to -2,18,2,0,79,0,81,0.024691358024691357,0.9753086419753086,0.0,0.0
UNG,-3 to -2,19,4,0,35,0,39,0.10256410256410256,0.8974358974358975,0.0,0.0
UNG,-3 to -2,20,1,0,38,0,39,0.02564102564102564,0.9743589743589743,0.0,0.0
UNG,-3 to -2,21,0,0,37,0,37,0.0,1.0,0.0,0.0
UNG,-3 to -2,22,1,0,30,0,31,0.03225806451612903,0.967741935483871,0.0,0.0
UNG,-3 to -2,23,0,0,10,0,10,0.0,1.0,0.0,0.0
UNG,-2 to -1,0,494,0,0,0,494,1.0,0.0,0.0,0.0
UNG,-2 to -1,1,464,0,30,0,494,0.9392712550607287,0.06072874493927125,0.0,0.0
UNG,-2 to -1,2,452,0,42,0,494,0.9149797570850202,0.08502024291497975,0.0,0.0
UNG,-2 to -1,3,434,0,60,0,494,0.8785425101214575,0.1214574898785425,0.0,0.0
UNG,-2 to -1,4,421,0,73,0,494,0.8522267206477733,0.14777327935222673,0.0,0.0
UNG,-2 to -1,5,391,0,103,0,494,0.791497975708502,0.20850202429149797,0.0,0.0
UNG,-2 to -1,6,383,0,111,0,494,0.7753036437246964,0.22469635627530365,0.0,0.0
UNG,-2 to -1,7,356,0,138,0,494,0.7206477732793523,0.2793522267206478,0.0,0.0
UNG,-2 to -1,8,343,0,151,0,494,0.694331983805668,0.305668016194332,0.0,0.0
UNG,-2 to -1,9,329,0,165,0,494,0.6659919028340081,0.3340080971659919,0.0,0.0
UNG,-2 to -1,10,314,0,180,0,494,0.6356275303643725,0.3643724696356275,0.0,0.0
UNG,-2 to -1,11,295,0,199,0,494,0.597165991902834,0.402834008097166,0.0,0.0
UNG,-2 to -1,12,289,0,205,0,494,0.5850202429149798,0.4149797570850202,0.0,0.0
UNG,-2 to -1,13,258,0,236,0,494,0.5222672064777328,0.4777327935222672,0.0,0.0
UNG,-2 to -1,14,243,0,251,0,494,0.49190283400809715,0.5080971659919028,0.0,0.0
UNG,-2 to -1,15,203,2,289,0,494,0.4109311740890688,0.5850202429149798,0.0,0.004048582995951417
UNG,-2 to -1,16,171,0,319,0,490,0.3489795918367347,0.6510204081632653,0.0,0.0
UNG,-2 to -1,17,151,1,310,0,462,0.3268398268398268,0.670995670995671,0.0,0.0021645021645021645
UNG,-2 to -1,18,92,0,225,0,317,0.2902208201892745,0.7097791798107256,0.0,0.0
UNG,-2 to -1,19,51,2,132,0,185,0.2756756756756757,0.7135135135135136,0.0,0.010810810810810811
UNG,-2 to -1,20,43,1,141,0,185,0.23243243243243245,0.7621621621621621,0.0,0.005405405405405406
UNG,-2 to -1,21,31,0,149,0,180,0.17222222222222222,0.8277777777777777,0.0,0.0
UNG,-2 to -1,22,27,0,111,0,138,0.1956521739130435,0.8043478260869565,0.0,0.0
UNG,-2 to -1,23,8,0,46,0,54,0.14814814814814814,0.8518518518518519,0.0,0.0
UNG,-1 to 0,0,900,0,0,0,900,1.0,0.0,0.0,0.0
UNG,-1 to 0,1,899,1,0,0,900,0.9988888888888889,0.0,0.0,0.0011111111111111111
UNG,-1 to 0,2,899,1,0,0,900,0.9988888888888889,0.0,0.0,0.0011111111111111111
UNG,-1 to 0,3,896,1,3,0,900,0.9955555555555555,0.0033333333333333335,0.0,0.0011111111111111111
UNG,-1 to 0,4,895,0,5,0,900,0.9944444444444445,0.005555555555555556,0.0,0.0
UNG,-1 to 0,5,895,0,5,0,900,0.9944444444444445,0.005555555555555556,0.0,0.0
UNG,-1 to 0,6,888,0,12,0,900,0.9866666666666667,0.013333333333333334,0.0,0.0
UNG,-1 to 0,7,890,0,10,0,900,0.9888888888888889,0.011111111111111112,0.0,0.0
UNG,-1 to 0,8,881,0,19,0,900,0.9788888888888889,0.021111111111111112,0.0,0.0
UNG,-1 to 0,9,876,0,24,0,900,0.9733333333333334,0.02666666666666667,0.0,0.0
UNG,-1 to 0,10,864,0,36,0,900,0.96,0.04,0.0,0.0
UNG,-1 to 0,11,848,0,52,0,900,0.9422222222222222,0.057777777777777775,0.0,0.0
