ticker,cycle,arm,entry,window,excluded_by,hedge_days,carried_hedge_days,carried_leg_days,zero_bid_marks,carried_marks
UNG,25,strip,2009-05-18,estimation,rule 2 floor,23,0,0,73,0
UNG,26,straddle,2009-06-22,estimation,,18,0,0,8,0
UNG,26,strip,2009-06-22,estimation,rule 2 floor,18,1,2,105,0
UNG,27,straddle,2009-07-20,estimation,,24,0,0,2,0
UNG,27,strip,2009-07-20,estimation,rule 2 floor,24,0,0,82,0
UNG,28,straddle,2009-08-24,estimation,,18,0,0,1,0
UNG,28,strip,2009-08-24,estimation,rule 2 floor,18,0,0,45,0
UNG,29,straddle,2009-09-21,estimation,,19,0,0,0,0
UNG,29,strip,2009-09-21,estimation,rule 2 floor,19,0,0,69,0
UNG,30,straddle,2009-10-19,estimation,,24,4,4,8,0
UNG,30,strip,2009-10-19,estimation,rule 2 floor,24,2,2,42,0
UNG,31,straddle,2009-11-23,estimation,,18,0,0,1,0
UNG,31,strip,2009-11-23,estimation,rule 2 floor,18,0,0,51,0
UNG,32,straddle,2009-12-21,estimation,,17,0,0,0,0
UNG,32,strip,2009-12-21,estimation,rule 2 floor,17,0,0,78,0
UNG,33,straddle,2010-01-19,estimation,,22,0,0,1,0
UNG,33,strip,2010-01-19,estimation,rule 2 floor,22,0,0,43,0
UNG,34,straddle,2010-02-22,estimation,,19,0,0,3,0
UNG,34,strip,2010-02-22,estimation,rule 2 floor,19,0,0,52,0
UNG,35,strip,2010-03-22,estimation,rule 2 floor,18,0,0,26,0
UNG,36,straddle,2010-04-19,estimation,,24,0,0,0,0
UNG,36,strip,2010-04-19,estimation,rule 2 floor,24,0,0,43,0
UNG,37,straddle,2010-05-24,estimation,,18,0,0,4,0
UNG,37,strip,2010-05-24,estimation,rule 2 floor,18,4,4,40,0
UNG,38,straddle,2010-06-21,estimation,,18,0,0,0,0
UNG,38,strip,2010-06-21,estimation,rule 2 floor,18,0,0,29,0
UNG,39,strip,2010-07-19,estimation,rule 2 floor,24,0,0,55,0
UNG,40,straddle,2010-08-23,estimation,,18,0,0,0,0
UNG,41,strip,2010-09-20,estimation,rule 2 floor,19,0,0,44,0
UNG,43,straddle,2010-11-22,estimation,,18,0,0,1,0
UNG,43,strip,2010-11-22,estimation,rule 2 floor,18,0,0,30,0
UNG,44,straddle,2010-12-20,estimation,,22,0,0,1,0
UNG,45,straddle,2011-01-24,estimation,,19,0,0,3,0
UNG,46,straddle,2011-02-22,estimation,rule 5 truncated,10,0,0,0,0
UNG,46,strip,2011-02-22,estimation,rule 2 floor,10,0,0,9,0
UNG,47,straddle,2011-03-21,estimation,,19,0,0,0,0
UNG,47,strip,2011-03-21,estimation,rule 2 floor,19,0,0,55,0
UNG,48,straddle,2011-04-18,estimation,,23,0,0,0,0
UNG,48,strip,2011-04-18,estimation,rule 2 floor,23,3,3,45,0
UNG,49,straddle,2011-05-23,estimation,,18,0,0,0,0
UNG,49,strip,2011-05-23,estimation,rule 2 floor,18,0,0,15,0
UNG,50,straddle,2011-06-20,estimation,,18,0,0,0,0
UNG,50,strip,2011-06-20,estimation,rule 2 floor,18,0,0,34,0
UNG,51,straddle,2011-07-18,estimation,,24,2,2,4,0
UNG,51,strip,2011-07-18,estimation,rule 2 floor,24,2,2,52,0
UNG,52,straddle,2011-08-22,estimation,,18,0,0,0,0
UNG,52,strip,2011-08-22,estimation,rule 2 floor,18,1,1,39,0
UNG,53,straddle,2011-09-19,estimation,,24,0,0,4,0
UNG,53,strip,2011-09-19,estimation,rule 2 floor,24,0,0,69,0
UNG,54,straddle,2011-10-24,estimation,,19,0,0,4,0
UNG,55,straddle,2011-11-21,estimation,,18,2,2,4,0
UNG,56,straddle,2011-12-19,estimation,,21,3,3,6,0
UNG,57,strip,2012-01-23,estimation,rule 2 floor,19,0,0,35,0
UNG,58,strip,2012-02-21,estimation,rule 2 floor,0,0,0,0,0
UNG,59,straddle,2012-03-19,estimation,,23,2,2,6,0
UNG,59,strip,2012-03-19,estimation,rule 2 floor,23,2,9,191,0
UNG,60,straddle,2012-04-23,estimation,,19,0,0,3,0
UNG,60,strip,2012-04-23,estimation,rule 2 floor,19,0,0,55,0
UNG,61,straddle,2012-05-21,estimation,,18,1,1,3,0
UNG,61,strip,2012-05-21,estimation,rule 2 floor,18,1,1,76,0
UNG,62,straddle,2012-06-18,estimation,,23,0,0,1,0
UNG,62,strip,2012-06-18,estimation,,23,0,0,114,0
UNG,63,straddle,2012-07-23,estimation,,19,0,0,1,0
UNG,63,strip,2012-07-23,estimation,,19,0,0,81,0
UNG,64,straddle,2012-08-20,estimation,,23,0,0,0,0
UNG,64,strip,2012-08-20,estimation,rule 2 floor,23,1,1,97,0
UNG,65,straddle,2012-09-24,estimation,,19,0,0,4,0
UNG,65,strip,2012-09-24,estimation,rule 2 floor,19,3,3,120,0
UNG,66,straddle,2012-10-22,estimation,,17,0,0,0,0
UNG,66,strip,2012-10-22,estimation,rule 2 floor,17,0,0,70,0
UNG,67,straddle,2012-11-19,estimation,,23,3,3,5,0
UNG,67,strip,2012-11-19,estimation,rule 2 floor,23,1,1,129,0
UNG,68,straddle,2012-12-24,estimation,,17,0,0,0,0
UNG,68,strip,2012-12-24,estimation,rule 2 floor,17,0,0,107,0
UNG,69,straddle,2013-01-22,estimation,,18,0,0,4,0
UNG,69,strip,2013-01-22,estimation,rule 2 floor,18,0,0,61,0
UNG,70,straddle,2013-02-19,estimation,,18,1,1,5,0
UNG,70,strip,2013-02-19,estimation,rule 2 floor,18,1,1,36,0
UNG,71,straddle,2013-03-18,estimation,,23,0,0,2,0
UNG,71,strip,2013-03-18,estimation,rule 2 floor,23,0,0,82,0
UNG,72,straddle,2013-04-22,estimation,,19,0,0,1,0
UNG,72,strip,2013-04-22,estimation,rule 2 floor,19,0,0,54,0
UNG,73,straddle,2013-05-20,estimation,,23,0,0,2,0
UNG,73,strip,2013-05-20,estimation,rule 2 floor,23,0,0,86,0
UNG,74,straddle,2013-06-24,estimation,,18,0,0,0,0
UNG,74,strip,2013-06-24,estimation,rule 2 floor,18,0,0,50,0
UNG,75,straddle,2013-07-22,estimation,,19,3,3,6,0
UNG,75,strip,2013-07-22,estimation,rule 2 floor,19,3,3,55,0
UNG,76,straddle,2013-08-19,estimation,,23,1,1,4,0
UNG,76,strip,2013-08-19,estimation,rule 2 floor,23,1,1,84,0
UNG,77,straddle,2013-09-23,estimation,,19,0,0,0,0
UNG,77,strip,2013-09-23,estimation,rule 2 floor,19,2,2,62,0
UNG,78,straddle,2013-10-21,estimation,,19,0,0,2,0
UNG,78,strip,2013-10-21,estimation,rule 2 floor,19,0,0,52,0
UNG,79,straddle,2013-11-18,estimation,,23,3,3,7,0
UNG,79,strip,2013-11-18,estimation,rule 2 floor,23,4,6,39,0
UNG,80,straddle,2013-12-23,estimation,,17,0,0,0,0
UNG,80,strip,2013-12-23,estimation,rule 2 floor,17,0,0,183,0
UNG,81,straddle,2014-01-21,estimation,,22,0,0,3,0
UNG,81,strip,2014-01-21,estimation,rule 2 floor,22,0,0,52,0
UNG,82,straddle,2014-02-24,estimation,,19,0,0,1,0
UNG,82,strip,2014-02-24,estimation,,19,0,0,148,0
UNG,83,straddle,2014-03-24,estimation,,18,0,0,1,0
UNG,83,strip,2014-03-24,estimation,rule 2 floor,18,0,0,129,0
UNG,84,straddle,2014-04-21,estimation,,19,0,0,1,0
UNG,84,strip,2014-04-21,estimation,rule 2 floor,19,0,0,49,0
UNG,85,straddle,2014-05-19,estimation,,23,0,0,0,0
UNG,85,strip,2014-05-19,estimation,rule 2 floor,23,2,2,102,0
UNG,86,straddle,2014-06-23,estimation,,18,1,1,4,0
UNG,86,strip,2014-06-23,estimation,rule 2 floor,18,1,1,110,0
UNG,87,straddle,2014-07-21,estimation,,19,0,0,0,0
UNG,87,strip,2014-07-21,estimation,,19,0,0,120,0
UNG,88,straddle,2014-08-18,estimation,,23,0,0,0,0
UNG,88,strip,2014-08-18,estimation,,23,0,0,137,0
UNG,89,straddle,2014-09-22,estimation,,19,0,0,0,0
UNG,89,strip,2014-09-22,estimation,rule 2 floor,19,0,0,78,0
UNG,90,straddle,2014-10-20,estimation,,24,3,3,2,0
UNG,90,strip,2014-10-20,estimation,,24,3,6,136,0
UNG,91,straddle,2014-11-24,estimation,,18,0,0,4,0
UNG,91,strip,2014-11-24,estimation,rule 2 floor,18,2,2,259,0
UNG,92,straddle,2014-12-22,estimation,,17,0,0,0,0
UNG,92,strip,2014-12-22,estimation,,17,2,4,230,0
UNG,93,straddle,2015-01-20,estimation,,22,0,0,0,0
UNG,93,strip,2015-01-20,estimation,,22,0,0,277,0
UNG,94,straddle,2015-02-23,estimation,,19,0,0,0,0
UNG,94,strip,2015-02-23,estimation,rule 2 floor,19,0,0,106,0
UNG,95,straddle,2015-03-23,estimation,,18,0,0,3,0
UNG,95,strip,2015-03-23,estimation,rule 2 floor,18,3,9,120,0
UNG,96,straddle,2015-04-20,estimation,,19,0,0,1,0
UNG,96,strip,2015-04-20,estimation,rule 2 floor,19,1,1,56,0
UNG,97,straddle,2015-05-18,estimation,,23,0,0,0,0
UNG,97,strip,2015-05-18,estimation,rule 2 floor,23,0,0,104,0
UNG,98,straddle,2015-06-22,estimation,,18,0,0,0,0
UNG,98,strip,2015-06-22,estimation,rule 2 floor,18,0,0,58,0
UNG,99,straddle,2015-07-20,estimation,,24,0,0,0,0
UNG,99,strip,2015-07-20,estimation,rule 2 floor,24,0,0,112,0
UNG,100,straddle,2015-08-24,estimation,,18,0,0,0,0
UNG,100,strip,2015-08-24,estimation,rule 2 floor,18,0,0,40,0
UNG,101,straddle,2015-09-21,estimation,,19,0,0,1,0
UNG,101,strip,2015-09-21,estimation,rule 2 floor,19,0,0,94,0
UNG,102,straddle,2015-10-19,estimation,,24,0,0,2,0
UNG,102,strip,2015-10-19,estimation,rule 2 floor,24,2,4,104,0
UNG,103,straddle,2015-11-23,estimation,,18,0,0,3,0
UNG,103,strip,2015-11-23,estimation,rule 2 floor,18,1,1,45,0
UNG,104,straddle,2015-12-21,estimation,,17,0,0,0,0
UNG,104,strip,2015-12-21,estimation,rule 2 floor,17,1,1,31,0
UNG,105,straddle,2016-01-19,estimation,,22,0,0,1,0
UNG,105,strip,2016-01-19,estimation,rule 2 floor,22,0,0,55,0
UNG,106,straddle,2016-02-22,estimation,,19,0,0,0,0
UNG,106,strip,2016-02-22,estimation,rule 2 floor,19,0,0,39,0
UNG,107,straddle,2016-03-21,estimation,,18,0,0,2,0
UNG,107,strip,2016-03-21,estimation,rule 2 floor,18,2,2,52,0
UNG,108,straddle,2016-04-18,estimation,,24,0,0,0,0
UNG,108,strip,2016-04-18,estimation,rule 2 floor,24,0,0,63,0
UNG,109,straddle,2016-05-23,estimation,,18,2,2,8,0
UNG,109,strip,2016-05-23,estimation,rule 2 floor,18,3,4,18,0
UNG,110,straddle,2016-06-20,estimation,,18,0,0,0,0
UNG,110,strip,2016-06-20,estimation,rule 2 floor,18,0,0,44,0
UNG,111,straddle,2016-07-18,estimation,,24,0,0,0,0
UNG,111,strip,2016-07-18,estimation,rule 2 floor,24,0,0,79,0
UNG,112,straddle,2016-08-22,estimation,,18,0,0,1,0
UNG,112,strip,2016-08-22,estimation,rule 2 floor,18,0,0,22,0
UNG,113,straddle,2016-09-19,estimation,,24,2,2,5,0
UNG,113,strip,2016-09-19,estimation,rule 2 floor,24,2,2,92,0
UNG,114,straddle,2016-10-24,estimation,,19,1,1,6,0
UNG,114,strip,2016-10-24,estimation,rule 2 floor,19,3,3,67,0
UNG,115,straddle,2016-11-21,estimation,,18,1,1,7,0
UNG,115,strip,2016-11-21,estimation,rule 2 floor,18,2,2,57,0
UNG,116,straddle,2016-12-19,estimation,,21,0,0,0,0
UNG,116,strip,2016-12-19,estimation,rule 2 floor,21,0,0,91,0
UNG,117,straddle,2017-01-23,estimation,,19,1,1,3,0
UNG,117,strip,2017-01-23,estimation,rule 2 floor,19,1,1,60,0
UNG,118,straddle,2017-02-21,estimation,,18,3,3,5,0
UNG,118,strip,2017-02-21,estimation,rule 2 floor,18,3,3,41,0
UNG,119,straddle,2017-03-20,estimation,,23,0,0,0,0
UNG,119,strip,2017-03-20,estimation,rule 2 floor,23,0,0,76,0
UNG,120,straddle,2017-04-24,estimation,,19,0,0,0,0
UNG,120,strip,2017-04-24,estimation,rule 2 floor,19,2,2,44,0
UNG,121,straddle,2017-05-22,estimation,,18,0,0,6,0
UNG,121,strip,2017-05-22,estimation,rule 2 floor,18,0,0,34,0
UNG,122,straddle,2017-06-19,estimation,,23,2,2,3,0
UNG,122,strip,2017-06-19,estimation,rule 2 floor,23,2,2,43,0
UNG,123,straddle,2017-07-24,estimation,,19,0,0,1,0
UNG,124,straddle,2017-08-21,estimation,,18,0,0,2,0
UNG,124,strip,2017-08-21,estimation,rule 2 floor,18,0,0,15,0
UNG,125,straddle,2017-09-18,estimation,,24,2,2,10,0
UNG,125,strip,2017-09-18,estimation,rule 2 floor,24,0,0,50,0
UNG,126,straddle,2017-10-23,estimation,,19,0,0,1,0
UNG,127,straddle,2017-11-20,estimation,,18,1,1,5,0
UNG,127,strip,2017-11-20,estimation,rule 2 floor,18,0,0,35,0
UNG,128,straddle,2017-12-18,estimation,rule 5 truncated,11,0,0,0,0
UNG,129,straddle,2018-01-22,estimation,,19,1,1,5,0
UNG,129,strip,2018-01-22,estimation,rule 2 floor,19,1,1,149,0
UNG,130,straddle,2018-02-20,estimation,,18,0,0,3,0
UNG,130,strip,2018-02-20,estimation,,18,0,0,102,0
UNG,131,straddle,2018-03-19,estimation,,23,0,0,1,0
UNG,131,strip,2018-03-19,estimation,rule 2 floor,23,0,0,123,0
UNG,132,straddle,2018-04-23,estimation,,19,0,0,1,0
UNG,132,strip,2018-04-23,estimation,rule 2 floor,19,0,0,90,0
UNG,133,straddle,2018-05-21,estimation,,18,0,0,1,0
UNG,133,strip,2018-05-21,estimation,rule 2 floor,18,0,0,68,0
UNG,134,straddle,2018-06-18,estimation,,23,0,0,6,0
UNG,134,strip,2018-06-18,estimation,rule 2 floor,23,0,0,156,0
UNG,135,straddle,2018-07-23,estimation,,19,0,0,7,0
UNG,135,strip,2018-07-23,estimation,rule 2 floor,19,0,0,51,0
UNG,136,straddle,2018-08-20,estimation,,23,0,0,2,0
UNG,136,strip,2018-08-20,estimation,rule 2 floor,23,0,0,95,0
UNG,137,straddle,2018-09-24,estimation,,19,1,1,2,0
UNG,137,strip,2018-09-24,estimation,rule 2 floor,19,1,1,56,0
UNG,138,straddle,2018-10-22,estimation,,19,3,3,8,0
UNG,138,strip,2018-10-22,estimation,,19,5,15,108,0
UNG,139,straddle,2018-11-19,estimation,,22,1,1,1,0
UNG,139,strip,2018-11-19,estimation,rule 2 floor,22,1,9,205,0
UNG,140,straddle,2018-12-24,estimation,,17,0,0,0,0
UNG,140,strip,2018-12-24,estimation,,17,1,3,342,0
UNG,141,straddle,2019-01-22,estimation,,18,2,2,9,0
UNG,141,strip,2019-01-22,estimation,,18,3,9,287,0
UNG,142,straddle,2019-02-19,estimation,,18,3,3,7,0
UNG,142,strip,2019-02-19,estimation,rule 2 floor,18,3,4,73,0
UNG,143,straddle,2019-03-18,estimation,,23,5,5,3,0
UNG,143,strip,2019-03-18,estimation,rule 2 floor,23,5,6,116,0
UNG,144,straddle,2019-04-22,estimation,,19,0,0,2,0
UNG,144,strip,2019-04-22,estimation,rule 2 floor,19,0,0,70,0
UNG,145,straddle,2019-05-20,estimation,,23,6,6,11,0
UNG,145,strip,2019-05-20,estimation,rule 2 floor,23,8,12,102,0
UNG,146,straddle,2019-06-24,estimation,,18,2,2,2,0
UNG,146,strip,2019-06-24,estimation,,18,2,2,78,0
UNG,147,straddle,2019-07-22,estimation,,19,1,1,4,0
UNG,147,strip,2019-07-22,estimation,rule 2 floor,19,0,0,77,0
UNG,148,straddle,2019-08-19,estimation,,23,1,1,4,0
UNG,148,strip,2019-08-19,estimation,,23,5,14,85,0
UNG,149,straddle,2019-09-23,estimation,,19,0,0,3,0
UNG,149,strip,2019-09-23,estimation,,19,2,2,131,0
UNG,150,straddle,2019-10-21,estimation,,19,1,1,1,0
UNG,150,strip,2019-10-21,estimation,rule 2 floor,19,5,7,101,0
UNG,151,straddle,2019-11-18,estimation,,23,0,0,3,0
UNG,151,strip,2019-11-18,estimation,,23,1,2,242,0
UNG,152,straddle,2019-12-23,estimation,,17,0,0,0,0
UNG,152,strip,2019-12-23,estimation,,17,0,0,191,0
UNG,153,straddle,2020-01-21,estimation,,22,0,0,0,0
UNG,153,strip,2020-01-21,estimation,rule 2 floor,22,0,0,144,0
UNG,154,straddle,2020-02-24,estimation,,19,0,0,2,0
UNG,154,strip,2020-02-24,estimation,rule 2 floor,19,0,0,24,0
UNG,155,straddle,2020-03-23,estimation,,18,0,0,0,0
UNG,155,strip,2020-03-23,estimation,rule 2 floor,18,0,0,102,0
UNG,156,straddle,2020-04-20,estimation,,19,0,0,1,0
UNG,156,strip,2020-04-20,estimation,,19,2,7,114,0
UNG,157,straddle,2020-05-18,estimation,,23,0,0,2,0
UNG,157,strip,2020-05-18,estimation,,23,3,9,226,0
UNG,158,straddle,2020-06-22,estimation,,18,0,0,0,0
UNG,158,strip,2020-06-22,estimation,,18,1,2,155,0
UNG,159,straddle,2020-07-20,estimation,,24,3,3,6,0
UNG,159,strip,2020-07-20,estimation,,24,3,15,134,0
UNG,160,straddle,2020-08-24,estimation,,18,0,0,2,0
UNG,160,strip,2020-08-24,estimation,,18,0,0,109,0
UNG,161,straddle,2020-09-21,estimation,,19,0,0,0,0
UNG,161,strip,2020-09-21,estimation,,19,0,0,123,0
UNG,162,straddle,2020-10-19,estimation,,24,0,0,3,0
UNG,162,strip,2020-10-19,estimation,,24,3,14,225,0
UNG,163,straddle,2020-11-23,estimation,,18,0,0,0,0
UNG,163,strip,2020-11-23,estimation,rule 2 floor,18,1,4,156,0
UNG,164,straddle,2020-12-21,estimation,,17,0,0,0,0
UNG,164,strip,2020-12-21,estimation,rule 2 floor,17,1,1,95,0
UNG,165,straddle,2021-01-19,estimation,,22,0,0,3,0
UNG,165,strip,2021-01-19,estimation,rule 2 floor,22,1,1,114,0
UNG,166,straddle,2021-02-22,estimation,,19,0,0,4,0
UNG,166,strip,2021-02-22,estimation,rule 2 floor,19,1,1,96,0
UNG,167,straddle,2021-03-22,estimation,,18,0,0,0,0
UNG,167,strip,2021-03-22,estimation,rule 2 floor,18,0,0,72,0
UNG,168,straddle,2021-04-19,estimation,,24,0,0,2,0
UNG,168,strip,2021-04-19,estimation,rule 2 floor,24,0,0,74,0
UNG,169,straddle,2021-05-24,estimation,,18,0,0,5,0
UNG,169,strip,2021-05-24,estimation,rule 2 floor,18,1,1,29,0
UNG,170,straddle,2021-06-21,estimation,,18,3,3,4,0
UNG,170,strip,2021-06-21,estimation,rule 2 floor,18,4,9,54,0
UNG,171,straddle,2021-07-19,estimation,,24,0,0,1,0
UNG,171,strip,2021-07-19,estimation,rule 2 floor,24,0,0,108,0
UNG,172,straddle,2021-08-23,estimation,,18,3,3,6,0
UNG,172,strip,2021-08-23,estimation,rule 2 floor,18,5,19,50,0
UNG,173,straddle,2021-09-20,estimation,,19,1,1,0,0
UNG,173,strip,2021-09-20,estimation,,19,1,4,163,0
UNG,174,straddle,2021-10-18,estimation,,24,0,0,0,0
UNG,174,strip,2021-10-18,estimation,,24,2,13,168,0
UNG,175,straddle,2021-11-22,estimation,,18,2,2,1,0
UNG,175,strip,2021-11-22,estimation,rule 2 floor,18,3,47,221,0
UNG,176,straddle,2021-12-20,estimation,,22,0,0,1,0
UNG,176,strip,2021-12-20,estimation,,22,2,19,314,0
UNG,177,straddle,2022-01-24,holdout,,19,0,0,2,0
UNG,177,strip,2022-01-24,holdout,,19,4,11,170,0
UNG,178,straddle,2022-02-22,holdout,,18,0,0,0,0
UNG,178,strip,2022-02-22,holdout,,18,1,1,179,0
UNG,179,straddle,2022-03-21,holdout,,18,0,0,5,0
UNG,179,strip,2022-03-21,holdout,,18,2,9,142,0
UNG,180,straddle,2022-04-18,holdout,,24,0,0,0,0
UNG,180,strip,2022-04-18,holdout,rule 2 floor,24,2,10,120,0
UNG,181,straddle,2022-05-23,holdout,,18,0,0,1,0
UNG,181,strip,2022-05-23,holdout,rule 2 floor,18,1,1,119,0
UNG,182,straddle,2022-06-21,holdout,,17,0,0,0,0
UNG,182,strip,2022-06-21,holdout,,17,1,1,174,0
UNG,183,straddle,2022-07-18,holdout,,24,0,0,4,0
UNG,183,strip,2022-07-18,holdout,,24,3,12,166,0
UNG,184,straddle,2022-08-22,holdout,,18,0,0,0,0
UNG,184,strip,2022-08-22,holdout,rule 2 floor,18,3,4,119,0
UNG,185,straddle,2022-09-19,holdout,,24,2,2,3,0
UNG,185,strip,2022-09-19,holdout,,24,3,32,292,0
UNG,186,straddle,2022-10-24,holdout,,19,0,0,0,0
UNG,186,strip,2022-10-24,holdout,rule 2 floor,19,2,9,212,0
UNG,187,straddle,2022-11-21,holdout,,18,0,0,0,0
UNG,187,strip,2022-11-21,holdout,,18,5,20,285,0
UNG,188,straddle,2022-12-19,holdout,,21,1,1,5,0
UNG,188,strip,2022-12-19,holdout,,21,6,69,413,0
UNG,189,straddle,2023-01-23,holdout,,19,2,2,4,0
UNG,189,strip,2023-01-23,holdout,,19,3,25,188,0
UNG,190,straddle,2023-02-21,holdout,,18,1,1,3,0
UNG,190,strip,2023-02-21,holdout,rule 2 floor,18,2,5,98,0
UNG,191,straddle,2023-03-20,holdout,,23,0,0,0,0
UNG,191,strip,2023-03-20,holdout,rule 2 floor,23,3,13,199,0
UNG,192,straddle,2023-04-24,holdout,,19,0,0,0,0
UNG,192,strip,2023-04-24,holdout,rule 2 floor,19,1,1,90,0
UNG,193,straddle,2023-05-22,holdout,,18,0,0,0,0
UNG,193,strip,2023-05-22,holdout,rule 2 floor,18,1,1,78,0
UNG,194,straddle,2023-06-20,holdout,,22,0,0,0,0
UNG,194,strip,2023-06-20,holdout,rule 2 floor,22,1,2,158,0
UNG,195,straddle,2023-07-24,holdout,,19,0,0,0,0
UNG,195,strip,2023-07-24,holdout,rule 2 floor,19,0,0,65,0
UNG,196,straddle,2023-08-21,holdout,,18,0,0,0,0
UNG,196,strip,2023-08-21,holdout,rule 2 floor,18,1,1,100,0
UNG,197,straddle,2023-09-18,holdout,,24,0,0,0,0
UNG,197,strip,2023-09-18,holdout,rule 2 floor,24,1,2,165,0
UNG,198,straddle,2023-10-23,holdout,,19,0,0,0,0
UNG,198,strip,2023-10-23,holdout,rule 2 floor,19,0,0,65,0
UNG,199,straddle,2023-11-20,holdout,,18,1,1,4,0
UNG,199,strip,2023-11-20,holdout,rule 2 floor,18,3,10,73,0
UNG,200,straddle,2023-12-18,holdout,,21,1,1,4,0
UNG,200,strip,2023-12-18,holdout,rule 2 floor,21,3,4,43,0
UNG,201,straddle,2024-01-22,holdout,rule 5 truncated,1,0,0,0,0
UNG,201,strip,2024-01-22,holdout,rule 2 floor,1,0,0,0,0
UNG,202,straddle,2024-02-20,holdout,,18,0,0,0,0
UNG,202,strip,2024-02-20,holdout,,18,1,2,143,0
UNG,203,straddle,2024-03-18,holdout,,23,0,0,1,0
UNG,203,strip,2024-03-18,holdout,,23,3,9,230,0
UNG,204,straddle,2024-04-22,holdout,,19,0,0,2,0
UNG,204,strip,2024-04-22,holdout,,19,0,0,104,0
UNG,205,straddle,2024-05-20,holdout,,22,0,0,0,0
UNG,205,strip,2024-05-20,holdout,,22,0,0,101,0
UNG,206,straddle,2024-06-24,holdout,,18,3,3,4,0
UNG,206,strip,2024-06-24,holdout,,18,10,24,169,0
UNG,207,straddle,2024-07-22,holdout,,19,0,0,0,0
UNG,207,strip,2024-07-22,holdout,,19,1,3,117,0
UNG,208,straddle,2024-08-19,holdout,,23,0,0,0,0
UNG,208,strip,2024-08-19,holdout,,23,2,4,120,0
UNG,209,straddle,2024-09-23,holdout,,19,0,0,2,0
UNG,209,strip,2024-09-23,holdout,,19,2,7,119,0
UNG,210,straddle,2024-10-21,holdout,,19,0,0,0,0
UNG,210,strip,2024-10-21,holdout,,19,1,2,132,0
UNG,211,straddle,2024-11-18,holdout,,23,0,0,0,0
UNG,211,strip,2024-11-18,holdout,,23,3,6,183,0
UNG,212,straddle,2024-12-23,holdout,,16,0,0,0,0
UNG,212,strip,2024-12-23,holdout,,16,3,11,82,0
UNG,213,straddle,2025-01-21,holdout,,22,0,0,1,0
UNG,213,strip,2025-01-21,holdout,,22,1,2,53,0
UNG,214,straddle,2025-02-24,holdout,,19,0,0,0,0
UNG,214,strip,2025-02-24,holdout,,19,1,2,81,0
UNG,215,straddle,2025-03-24,holdout,,18,2,2,0,0
UNG,215,strip,2025-03-24,holdout,,18,5,19,156,0
UNG,216,straddle,2025-04-21,holdout,,19,0,0,0,0
UNG,216,strip,2025-04-21,holdout,rule 2 floor,19,1,1,43,0
UNG,217,straddle,2025-05-19,holdout,,22,0,0,0,0
UNG,217,strip,2025-05-19,holdout,rule 2 floor,22,2,3,126,0
UNG,218,straddle,2025-06-23,holdout,,18,3,3,0,0
UNG,218,strip,2025-06-23,holdout,,18,0,0,227,0
UNG,219,straddle,2025-07-21,holdout,,19,0,0,2,0
UNG,219,strip,2025-07-21,holdout,rule 2 floor,19,0,0,98,0
USO,1,straddle,2007-05-21,estimation,,18,0,0,0,0
USO,1,strip,2007-05-21,estimation,rule 2 floor,18,0,0,86,0
USO,2,straddle,2007-06-18,estimation,,23,0,0,5,0
USO,2,strip,2007-06-18,estimation,,23,0,0,146,0
USO,3,straddle,2007-07-23,estimation,,19,0,0,1,0
USO,3,strip,2007-07-23,estimation,,19,0,0,94,0
USO,4,straddle,2007-08-20,estimation,,23,2,2,7,0
USO,4,strip,2007-08-20,estimation,,23,3,15,139,0
USO,5,straddle,2007-09-24,estimation,,19,0,0,2,0
USO,5,strip,2007-09-24,estimation,rule 2 floor,19,0,0,87,0
USO,6,straddle,2007-10-22,estimation,,19,0,0,3,0
USO,6,strip,2007-10-22,estimation,rule 2 floor,19,1,1,127,0
USO,7,straddle,2007-11-19,estimation,,23,0,0,1,0
USO,7,strip,2007-11-19,estimation,,23,0,0,197,0
USO,8,straddle,2007-12-24,estimation,,17,0,0,1,0
USO,8,strip,2007-12-24,estimation,,17,0,0,99,0
USO,9,straddle,2008-01-22,estimation,,18,1,1,1,0
USO,9,strip,2008-01-22,estimation,rule 2 floor,18,3,4,48,0
USO,10,straddle,2008-02-19,estimation,,22,3,3,1,0
USO,10,strip,2008-02-19,estimation,rule 2 floor,22,3,3,145,0
USO,11,straddle,2008-03-24,estimation,,19,2,2,4,0
USO,11,strip,2008-03-24,estimation,,19,4,5,276,0
USO,12,straddle,2008-04-21,estimation,,19,0,0,2,0
USO,12,strip,2008-04-21,estimation,,19,0,0,150,0
USO,13,straddle,2008-05-19,estimation,,23,0,0,1,0
USO,13,strip,2008-05-19,estimation,,23,0,0,208,0
USO,14,straddle,2008-06-23,estimation,,18,0,0,0,0
USO,14,strip,2008-06-23,estimation,,18,0,0,242,0
USO,15,straddle,2008-07-21,estimation,,19,4,4,4,0
USO,15,strip,2008-07-21,estimation,,19,4,15,424,0
USO,16,straddle,2008-08-18,estimation,,23,0,0,4,0
USO,16,strip,2008-08-18,estimation,,23,0,0,370,0
USO,17,straddle,2008-09-22,estimation,,19,2,2,4,0
USO,17,strip,2008-09-22,estimation,,19,2,55,409,0
USO,18,straddle,2008-10-20,estimation,,24,1,1,3,0
USO,18,strip,2008-10-20,estimation,,24,2,37,380,0
USO,19,straddle,2008-11-24,estimation,,18,0,0,2,0
USO,19,strip,2008-11-24,estimation,,18,2,14,284,0
USO,20,straddle,2008-12-22,estimation,,17,0,0,0,0
